pos_id,petal_id,device_loc,pos_calib_index,time_recorded,bus_id,length_r1,length_r2,offset_x,offset_y,offset_t,offset_p,physical_range_t,physical_range_p,gear_calib_t,gear_calib_p,total_limit_seeks_t,total_limit_seeks_p,last_primary_hardstop_dir_t,last_primary_hardstop_dir_p,keepout_expansion_phi_radial,keepout_expansion_phi_angular,keepout_expansion_theta_radial,keepout_expansion_theta_angular,classified_as_retracted,site,calib_note,fiber_intact,device_classified_nonfunctional,petal_loc,location
M00436,3,117,208,2021-04-03 23:44:42.023011+00:00,can13,2.55174326853903,2.8597660471385,189.574402350861,50.4832942841113,170.450142375412,22.4299847040329,395.080909523493,192.573321757486,1.0,0.64,231.0,237.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.64}",True,False,3,3117
M01080,11,452,85,2021-04-03 23:44:42.000771+00:00,can14,2.95833024508703,2.96441587729455,341.416566968227,131.662329481845,112.076574552112,26.8439716960611,394.54121838269,187.915740122958,1.0,0.477,173.0,178.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'CLASSIFIED_AS_RETRACTED': True}",True,False,6,6452
M01102,11,488,81,2021-04-03 23:44:42.000771+00:00,can16,2.9665723980787,3.02677002515144,373.086691608189,113.601078069176,-26.6975453945205,22.8278820706125,390.7584313165,186.986614192664,1.0,0.56,148.0,150.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.56, 'CLASSIFIED_AS_RETRACTED': True}",True,False,6,6488
M01133,8,492,95,2021-04-03 23:44:42.016878+00:00,can14,3.07155966375118,3.0767553331914,352.102981312635,149.695254170472,0.0,0.0,397.236512825068,191.1074961506,0.514666667,1.0,137.0,142.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.5146666670000001}",True,False,4,4492
M01276,11,247,82,2021-04-03 23:44:42.000771+00:00,can23,2.93741810287772,2.96050432853588,272.978651247793,68.4197588770361,132.003067801731,-2.07451084884241,391.379572764693,218.997760992343,1.0,0.6,348.0,367.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.6, 'CLASSIFIED_AS_RETRACTED': True}",True,False,6,6247
M01282,6,338,66,2021-04-03 23:44:42.015915+00:00,can15,2.80904336303055,2.92649114855621,331.80623745125,60.1474724542073,130.422330092557,15.9264060919818,391.63286126145,217.966468539415,1.0,0.68,213.0,220.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.68, 'CLASSIFIED_AS_RETRACTED': True}",True,False,2,2338
M01289,5,337,47,2021-04-03 23:44:42.005009+00:00,can15,3.22024836670128,3.11543574124736,335.845369342262,50.3037588625084,-99.649555353022,30.2582706492321,394.009695629799,208.392393835077,1.0,0.305,107.0,112.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'CLASSIFIED_AS_RETRACTED': True}",True,False,1,1337
M01376,11,344,81,2021-04-03 23:44:42.000771+00:00,can22,3.0482383142648,3.00444126811481,299.218258787973,113.564030509324,-5.47859432784836,4.06692013991602,391.982626163398,202.288841296123,1.0,0.79,192.0,196.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.79, 'CLASSIFIED_AS_RETRACTED': True}",True,False,6,6344
M01405,9,492,71,2021-04-03 23:44:42.168708+00:00,can14,3.05771293808333,2.99003048116749,352.05036366252,149.740729108206,162.77356126945,-3.61466648759895,393.053561029668,187.824760694693,1.0,0.49,214.0,227.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'GEAR_CALIB_P': 0.49},True,False,9,9492
M01468,8,121,67,2021-04-03 23:44:42.016878+00:00,can13,2.96441326931016,2.97989221054991,168.700295417313,86.6961538687887,-27.6546399909699,25.4451449936411,394.745440713392,188.769180526494,1.0,0.53,93.0,96.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.53, 'CLASSIFIED_AS_RETRACTED': True}",True,False,4,4121
M01482,11,505,84,2021-04-03 23:44:42.000771+00:00,can16,2.92493243027563,2.60057997645761,378.464262887891,122.642836972609,104.847770046941,24.6581608600664,389.01225503017,212.928310641337,1.0,0.2,165.0,169.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.2, 'CLASSIFIED_AS_RETRACTED': True}",True,False,6,6505
M01491,9,458,71,2021-04-03 23:44:42.168708+00:00,can14,3.10632344122143,3.11158203509005,310.146223689791,185.885650849535,-40.5571935053538,39.3969325397625,392.699696588339,189.503469048911,1.0,0.2,146.0,151.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.2}",True,False,9,9458
M01497,10,97,72,2021-04-03 23:44:42.168580+00:00,can13,2.91442641135038,2.99515654636947,158.278314244002,68.7238450523184,-70.5404644881052,-1.91749069356905,393.465822256512,190.556139456519,0.596666667,1.0,172.0,176.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.596666667, 'CLASSIFIED_AS_RETRACTED': True}",True,False,5,5097
M01632,3,158,210,2021-04-03 23:44:42.023011+00:00,can13,2.59720220030089,2.6,199.978095763281,86.6033775940433,98.7855896648308,39.7145504317183,393.813676279509,188.719102145614,1.0,0.235,158.0,159.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True}",True,False,3,3158
M01677,9,95,58,2021-04-03 23:44:42.168708+00:00,can13,3.18396248919307,3.26692967306124,168.788933905659,50.5285202300602,103.97036205685,19.938457292637,393.738897398914,189.652747945011,1.0,0.56,148.0,151.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'GEAR_CALIB_P': 0.56},True,False,9,9095
M01686,10,211,67,2021-04-03 23:44:42.168580+00:00,can23,3.0,2.60418168282603,267.810854563132,41.3231567760545,111.479185329655,44.6105499187046,392.49156348224,191.862261979701,1.0,0.2,158.0,161.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.2}",True,False,5,5211
M01709,9,218,59,2021-04-03 23:44:42.168708+00:00,can12,2.93836310270395,3.0318933547275,231.266036206912,104.685635851395,174.438447313704,-1.69011166118159,393.814171572686,189.764149401021,1.0,0.57,162.0,168.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'GEAR_CALIB_P': 0.57},True,False,9,9218
M01722,8,222,62,2021-04-03 23:44:42.016878+00:00,can13,3.1678056213146,3.23507482079472,210.454417067718,140.880124689054,48.6044613475743,-0.239779167455708,394.112250175149,190.578284589444,1.0,0.2,100.0,104.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.2, 'CLASSIFIED_AS_RETRACTED': True}",True,False,4,4222
M01725,10,63,55,2021-04-03 23:44:42.168580+00:00,can13,3.0,3.0,158.356112109708,14.2439144906083,71.2100384709788,-23.0348376078688,395.062138284465,188.717575295425,1.0,0.2,176.0,182.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.2}",True,False,5,5063
M01749,11,519,84,2021-04-03 23:44:42.000771+00:00,can16,3.0938429290303,3.15354619334811,383.897078310242,131.634257190055,-55.3996181772781,-0.661486537942352,394.354271452541,188.900549412893,1.0,0.2,172.0,177.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.2, 'CLASSIFIED_AS_RETRACTED': True}",True,False,6,6519
M01758,9,454,55,2021-04-03 23:44:42.168708+00:00,can14,2.17164927583109,2.78285856912042,331.583162241764,149.69627856998,-175.551181206915,44.5120406014317,393.476462130984,190.555893626562,1.0,0.2,152.0,158.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.2}",True,False,9,9454
M01759,9,207,78,2021-04-04 04:45:14.791396+00:00,can23,3.0461512367119,3.06026927433884,288.755639479526,5.30014078305624,76.1513789191147,31.8515117494871,393.205889684899,190.08245073934,1.0,0.2,162.0,169.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,restored keepouts from cache file: /n/home/msdos/fp_temp_files/keepouts_cache_petal_id_9.ecsv,True,False,9,9207
M01764,7,103,63,2021-04-03 23:44:42.030318+00:00,can13,2.86048293358891,2.84936586229671,194.829701113614,23.2640352828509,75.3891212864512,-0.0306987290346967,392.824796933514,188.41389778262,1.0,0.73,188.0,194.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.73, 'CLASSIFIED_AS_RETRACTED': True}",True,False,8,8103
M01778,9,94,55,2021-04-03 23:44:42.168708+00:00,can13,3.07470647572964,3.13454926049289,174.035859166437,41.4771267004383,-122.831395082357,34.7184570760905,392.178310488592,192.277475762081,1.0,0.25,147.0,150.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.25, 'CLASSIFIED_AS_RETRACTED': True}",True,False,9,9094
M01831,11,342,81,2021-04-03 23:44:42.000771+00:00,can15,3.09630090357496,3.01636606199023,309.676905949694,95.4857543256486,2.16227794998741,26.5217788564316,393.056241705642,187.931182575922,1.0,0.49,168.0,169.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'CLASSIFIED_AS_RETRACTED': True}",True,False,6,6342
M01834,7,215,64,2021-04-03 23:44:42.030318+00:00,can12,3.02039422034973,2.99591906531057,246.913846895212,77.5472738780673,-95.84077270099,26.6436117159459,393.377972956343,198.377035038288,1.0,0.52,308.0,324.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.52, 'CLASSIFIED_AS_RETRACTED': True}",True,False,8,8215
M01861,11,176,90,2021-04-03 23:44:42.000771+00:00,can13,3.01409927259686,3.02951791210012,189.631705659406,122.899599256025,-11.8537174695986,-0.544483834278594,396.074918905701,188.322524050114,1.0,0.71,160.0,164.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.71, 'CLASSIFIED_AS_RETRACTED': True}",True,False,6,6176
M01865,2,396,60,2021-04-03 23:44:42.021628+00:00,can17,2.96821142764979,2.60084829085886,383.288443509557,23.3021158665915,-91.8270698927806,40.5277563317108,391.620384466999,186.275582781396,1.0,0.2,859.0,867.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.2, 'CLASSIFIED_AS_RETRACTED': True}",True,False,7,7396
M01875,2,505,62,2021-04-03 23:44:42.021628+00:00,can16,2.89428718907322,3.04434329933282,378.412083861336,122.656839347754,-73.0753696935472,36.3436356726753,394.070694492324,188.377997934191,1.0,0.469,777.0,782.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'CLASSIFIED_AS_RETRACTED': True}",True,False,7,7505
M01896,9,5,63,2021-04-04 04:26:07.430977+00:00,can10,2.57570047897507,3.08719152179801,59.4345214498435,5.25076938159503,168.600767285711,27.0001994480876,394.921895573318,191.282521605677,1.0,0.293,211.0,223.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,restored keepouts from cache file: /n/home/msdos/fp_temp_files/keepouts_cache_petal_id_9.ecsv,True,False,9,9005
M01916,5,373,47,2021-04-03 23:44:42.005009+00:00,can17,3.35147343006447,3.0377987855979,383.326288460842,5.21379598567696,93.9979533336974,2.58138062100198,393.471267881404,188.371344798855,1.0,0.77,90.0,93.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.77, 'CLASSIFIED_AS_RETRACTED': True}",True,False,1,1373
M01929,11,405,81,2021-04-03 23:44:42.000771+00:00,can15,2.91489327601736,2.90112475859149,335.948451093576,104.520147377858,-157.178125721007,25.1782280218831,392.245323637518,189.694176626502,1.0,0.425,146.0,148.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'CLASSIFIED_AS_RETRACTED': True}",True,False,6,6405
M01946,9,6,59,2021-04-03 23:44:42.168708+00:00,can10,2.95746321395324,3.00826261446588,54.1783126198073,14.2565985131469,36.0604174373715,2.18445767232714,390.37090760245,189.156445468509,1.0,0.77,146.0,150.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'GEAR_CALIB_P': 0.77},True,False,9,9006
M01953,7,485,63,2021-04-03 23:44:42.030318+00:00,can16,3.17861414421134,3.2244160028926,388.835754071327,86.4148999304677,133.276505137065,33.9430962942122,391.217343692417,188.763314860588,1.0,0.327,191.0,197.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'CLASSIFIED_AS_RETRACTED': True}",True,False,8,8485
M01976,10,158,72,2021-04-03 23:44:42.168580+00:00,can13,3.03798998959602,3.05712192427396,199.958730672931,86.6914330607073,84.6187089036415,10.790039476457,395.670618737569,189.609943503991,1.0,0.7,172.0,176.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.7, 'CLASSIFIED_AS_RETRACTED': True}",True,False,5,5158
M02164,2,77,69,2021-04-03 23:44:42.021628+00:00,can11,3.1088967386377,3.06814521229382,142.66676476033,59.590641579179,170.911733147883,29.588679537051,392.404777405536,189.445022836437,1.0,0.531,752.0,755.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'CLASSIFIED_AS_RETRACTED': True}",True,False,7,7077
M02174,5,379,60,2021-04-03 23:44:42.005009+00:00,can17,3.02811468095726,3.06268055740634,351.637372037004,59.3537355671745,156.715545167514,27.8237657531103,391.307867919879,190.301871198525,1.0,0.415,89.0,92.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'CLASSIFIED_AS_RETRACTED': True}",True,False,1,1379
M02190,9,225,72,2021-04-03 23:44:42.168708+00:00,can23,2.89571791831049,2.90339038961747,288.739730145881,23.2143616246979,-58.6668865228803,16.4902312329957,390.323634944783,193.663610431549,1.0,0.78,146.0,151.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'GEAR_CALIB_P': 0.78},True,False,9,9225
M02248,5,393,47,2021-04-03 23:44:42.005009+00:00,can22,3.22466058599397,3.03310230267573,278.602038285506,185.889662257237,-6.53572059045092,1.44253324061327,392.512757849234,189.764059784374,1.0,0.76,101.0,106.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.76, 'CLASSIFIED_AS_RETRACTED': True}",True,False,1,1393
M02254,9,328,58,2021-04-01 03:02:10.760508+00:00,can22,3.26004480408106,3.23818610181111,267.936022492081,149.721205322707,-84.2658107185356,37.6364453202351,392.742840700807,190.351780243757,1.0,0.363,167.0,174.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,expert_use_pos: verifying good pos are enabled,True,False,9,9328
M02258,9,309,87,2021-04-03 23:44:42.168708+00:00,can22,3.13376194613515,3.11943375574492,257.477516888678,149.787298511046,90.9134859584757,-1.18505711955638,390.895934880173,191.40987338254,1.0,0.21,183.0,190.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.21}",True,False,9,9309
M02262,9,339,69,2021-04-03 23:44:42.168708+00:00,can15,2.99083516931707,3.03169689267039,325.350417317266,68.4359173825,-18.3669192716632,-1.50124829009346,392.727313105721,190.303030974082,1.0,0.45,190.0,198.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.45, 'CLASSIFIED_AS_RETRACTED': True}",True,False,9,9339
M02323,5,81,47,2021-04-03 23:44:42.005009+00:00,can13,3.1955158158872,3.27686121370439,179.197165818896,14.2414649323712,69.206474856485,23.8025472013868,391.132437559033,190.709100356873,1.0,0.6,265.0,292.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.6, 'CLASSIFIED_AS_RETRACTED': True}",True,False,1,1081
M02328,9,217,71,2021-04-01 03:02:10.760508+00:00,can12,2.92420716808539,2.96916483790891,236.483031681411,95.5858020099274,31.3644248147183,31.7533521728111,393.988819643243,191.906118178109,1.0,0.522,185.0,195.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,expert_use_pos: verifying good pos are enabled,True,False,9,9217
M02358,8,156,60,2021-04-03 23:44:42.016878+00:00,can12,2.97369361925125,3.08004653302794,210.361990742075,68.5932365949257,-137.770606007996,2.64859016218608,392.682127891072,191.903665901928,1.0,0.56,129.0,135.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'GEAR_CALIB_P': 0.56, 'CLASSIFIED_AS_RETRACTED': True}",True,False,4,4156
M02361,10,409,67,2021-04-03 23:44:42.168580+00:00,can14,2.91472135281041,2.93429711953715,315.0628729822,140.662277126816,62.231059365773,37.597348803354,389.227501628751,188.978582613727,1.0,0.35,182.0,187.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.35, 'CLASSIFIED_AS_RETRACTED': True}",True,False,5,5409
