busid,canid,motor_steps_P,motor_steps_T,move_time,nrows,posid,postpause,required,speed_mode_P,speed_mode_T,total_time,failed_to_send
can11,7927,"[1726, 10121, -10121]","[-4465, -10121, 10121]","[0.4961111111111111, 1.1245555555555555, 1.1245555555555555]",3,M07927,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.745222222222222,False
can11,7926,"[2277, 10121, -10121]","[-6051, -10121, 10121]","[0.6723333333333333, 1.1245555555555555, 1.1245555555555555]",3,M07926,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.921444444444444,False
can11,7483,"[0, 0, -2388, 10121, -10121]","[0, 0, 65, -10121, 10121]","[0, 0.0, 0.26533333333333337, 1.1245555555555555, 1.1245555555555555]",5,M07483,"[2517, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.0312222222222225,False
can11,1566,"[0, 0, 100, 10121, -10121]","[0, 0, -766, -10121, 10121]","[0, 0.0, 0.08511111111111112, 1.1245555555555555, 1.1245555555555555]",5,M01566,"[2337, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.671333333333333,False
can10,7836,"[0, 0, -397, 10121, -10121]","[0, 0, -106, -10121, 10121]","[0, 0.0, 0.044111111111111115, 1.1245555555555555, 1.1245555555555555]",5,M07836,"[2840, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.132888888888889,False
can10,7948,"[-690, 10121, -10121]","[3097, -10121, 10121]","[0.34411111111111115, 1.1245555555555555, 1.1245555555555555]",3,M07948,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.593222222222222,False
can11,7919,"[0, 0, -2006, 10121, -10121]","[0, 0, 1644, -10121, 10121]","[0, 0.0, 0.22288888888888891, 1.1245555555555555, 1.1245555555555555]",5,M07919,"[2472, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.944,False
can11,7929,"[0, 0, -94, 10121, -10121]","[0, 0, -925, -10121, 10121]","[0, 0.0, 0.10277777777777777, 1.1245555555555555, 1.1245555555555555]",5,M07929,"[2352, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.703777777777778,False
can11,1670,"[0, 0, -1881, 10121, -10121]","[0, 0, 2010, -10121, 10121]","[0, 0.0, 0.22333333333333333, 1.1245555555555555, 1.1245555555555555]",5,M01670,"[2475, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.947777777777778,False
can11,1940,"[0, 0, 576, 10121, -10121]","[0, 0, 2182, -10121, 10121]","[0, 0.0, 0.24244444444444446, 1.1245555555555555, 1.1245555555555555]",5,M01940,"[2497, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.9881111111111105,False
can11,1492,"[655, 10121, -10121]","[-3484, -10121, 10121]","[0.38711111111111113, 1.1245555555555555, 1.1245555555555555]",3,M01492,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.636222222222222,False
can11,7697,"[-2836, 10121, -10121]","[3544, -10121, 10121]","[0.39377777777777784, 1.1245555555555555, 1.1245555555555555]",3,M07697,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.642888888888889,False
can11,7922,"[1295, 10121, -10121]","[209, -10121, 10121]","[0.1438888888888889, 1.1245555555555555, 1.1245555555555555]",3,M07922,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.393,False
can11,7928,"[-3488, 10121, -10121]","[-685, -10121, 10121]","[0.38755555555555554, 1.1245555555555555, 1.1245555555555555]",3,M07928,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.6366666666666667,False
can11,7340,"[954, 10121, -10121]","[223, -10121, 10121]","[0.10600000000000001, 1.1245555555555555, 1.1245555555555555]",3,M07340,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.3551111111111114,False
can11,1987,"[287, 10121, -10121]","[3134, -10121, 10121]","[0.34822222222222227, 1.1245555555555555, 1.1245555555555555]",3,M01987,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.5973333333333333,False
can11,7831,"[0, 0, 938, 10121, -10121]","[0, 0, 647, -10121, 10121]","[0, 0.0, 0.10422222222222223, 1.1245555555555555, 1.1245555555555555]",5,M07831,"[2355, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.708444444444445,False
can11,1628,"[0, 0, 376, 10121, -10121]","[0, 0, -1291, -10121, 10121]","[0, 0.0, 0.14344444444444443, 1.1245555555555555, 1.1245555555555555]",5,M01628,"[2393, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.785555555555556,False
can11,7860,"[0, 0, -1660, 10121, -10121]","[0, 0, -2171, -10121, 10121]","[0, 0.0, 0.24122222222222225, 1.1245555555555555, 1.1245555555555555]",5,M07860,"[2647, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.137444444444444,False
can11,7932,"[1289, 10121, -10121]","[-391, -10121, 10121]","[0.14322222222222222, 1.1245555555555555, 1.1245555555555555]",3,M07932,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.392333333333333,False
can11,7481,"[829, 10121, -10121]","[-4197, -10121, 10121]","[0.4663333333333334, 1.1245555555555555, 1.1245555555555555]",3,M07481,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.7154444444444445,False
can11,1683,"[0, 0, -2165, 10121, -10121]","[0, 0, 611, -10121, 10121]","[0, 0.0, 0.24055555555555555, 1.1245555555555555, 1.1245555555555555]",5,M01683,"[2490, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.979555555555555,False
can11,7868,"[-1070, 10121, -10121]","[463, -10121, 10121]","[0.11888888888888889, 1.1245555555555555, 1.1245555555555555]",3,M07868,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.368,False
can11,7835,"[0, 0, 1386, 10121, -10121]","[0, 0, -1565, -10121, 10121]","[0, 0.0, 0.1738888888888889, 1.1245555555555555, 1.1245555555555555]",5,M07835,"[2423, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.846111111111111,False
can11,1969,"[-1658, 10121, -10121]","[1404, -10121, 10121]","[0.18422222222222223, 1.1245555555555555, 1.1245555555555555]",3,M01969,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.4333333333333336,False
can13,7671,"[4218, 10121, -10121]","[691, -10121, 10121]","[0.4686666666666667, 1.1245555555555555, 1.1245555555555555]",3,M07671,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.717777777777778,False
can11,7341,"[-49, 10121, -10121]","[-2991, -10121, 10121]","[0.33233333333333337, 1.1245555555555555, 1.1245555555555555]",3,M07341,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.581444444444444,False
can11,7931,"[0, 0, 968, 10121, -10121]","[0, 0, -1914, -10121, 10121]","[0, 0.0, 0.21266666666666667, 1.1245555555555555, 1.1245555555555555]",5,M07931,"[2672, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.133444444444445,False
can11,7867,"[600, 10121, -10121]","[-3977, -10121, 10121]","[0.44188888888888894, 1.1245555555555555, 1.1245555555555555]",3,M07867,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.691,False
can11,7830,"[-2989, 10121, -10121]","[1122, -10121, 10121]","[0.33211111111111113, 1.1245555555555555, 1.1245555555555555]",3,M07830,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.5812222222222223,False
can11,1580,"[0, 0, 2232, 10121, -10121]","[0, 0, 473, -10121, 10121]","[0, 0.0, 0.24800000000000003, 1.1245555555555555, 1.1245555555555555]",5,M01580,"[2499, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.9961111111111105,False
can13,7806,"[0, 0, 1697, 10121, -10121]","[0, 0, -1112, -10121, 10121]","[0, 0.0, 0.1885555555555556, 1.1245555555555555, 1.1245555555555555]",5,M07806,"[2442, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.879333333333333,False
can13,7748,"[0, 0, -68, 10121, -10121]","[0, 0, 1662, -10121, 10121]","[0, 0.0, 0.18466666666666667, 1.1245555555555555, 1.1245555555555555]",5,M07748,"[2436, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.869666666666667,False
can13,7721,"[0, 0, 634, 10121, -10121]","[0, 0, -1188, -10121, 10121]","[0, 0.0, 0.132, 1.1245555555555555, 1.1245555555555555]",5,M07721,"[2388, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.769222222222222,False
can11,7236,"[3582, 10121, -10121]","[-3333, -10121, 10121]","[0.3980000000000001, 1.1245555555555555, 1.1245555555555555]",3,M07236,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.647111111111111,False
can11,1523,"[0, 0, 1343, 10121, -10121]","[0, 0, -1157, -10121, 10121]","[0, 0.0, 0.14922222222222223, 1.1245555555555555, 1.1245555555555555]",5,M01523,"[2399, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.796888888888889,False
can11,7832,"[0, 0, -2572, 10121, -10121]","[0, 0, 726, -10121, 10121]","[0, 0.0, 0.28577777777777774, 1.1245555555555555, 1.1245555555555555]",5,M07832,"[2599, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.1337777777777776,False
can11,7834,"[0, 0, 1240, 10121, -10121]","[0, 0, 38, -10121, 10121]","[0, 0.0, 0.13777777777777778, 1.1245555555555555, 1.1245555555555555]",5,M07834,"[2750, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.136555555555555,False
can11,1509,"[-1424, 10121, -10121]","[2847, -10121, 10121]","[0.3163333333333333, 1.1245555555555555, 1.1245555555555555]",3,M01509,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.565444444444444,False
can11,1500,"[-1168, 10121, -10121]","[-314, -10121, 10121]","[0.1297777777777778, 1.1245555555555555, 1.1245555555555555]",3,M01500,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.3788888888888886,False
can13,7837,"[3544, 10121, -10121]","[-979, -10121, 10121]","[0.39377777777777784, 1.1245555555555555, 1.1245555555555555]",3,M07837,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.642888888888889,False
can13,7745,"[0, 0, 2662, 10121, -10121]","[0, 0, -2184, -10121, 10121]","[0, 0.0, 0.29577777777777775, 1.1245555555555555, 1.1245555555555555]",5,M07745,"[2580, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.125,False
can13,7896,"[792, 10121, -10121]","[83, -10121, 10121]","[0.08800000000000001, 1.1245555555555555, 1.1245555555555555]",3,M07896,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.337111111111111,False
can13,7849,"[2972, 10121, -10121]","[2039, -10121, 10121]","[0.3302222222222222, 1.1245555555555555, 1.1245555555555555]",3,M07849,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.5793333333333335,False
can11,7869,"[1273, 10121, -10121]","[3669, -10121, 10121]","[0.4076666666666667, 1.1245555555555555, 1.1245555555555555]",3,M07869,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.6567777777777777,False
can11,7833,"[-2036, 10121, -10121]","[1477, -10121, 10121]","[0.22622222222222224, 1.1245555555555555, 1.1245555555555555]",3,M07833,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.4753333333333334,False
can11,1970,"[0, 0, 29, 10121, -10121]","[0, 0, 628, -10121, 10121]","[0, 0.0, 0.06977777777777779, 1.1245555555555555, 1.1245555555555555]",5,M01970,"[2818, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.137111111111111,False
can11,1779,"[157, 10121, -10121]","[681, -10121, 10121]","[0.07566666666666667, 1.1245555555555555, 1.1245555555555555]",3,M01779,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.324777777777778,False
can13,7689,"[0, 0, 1776, 10121, -10121]","[0, 0, -681, -10121, 10121]","[0, 0.0, 0.19733333333333336, 1.1245555555555555, 1.1245555555555555]",5,M07689,"[2691, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.137444444444444,False
can13,7691,"[-683, 10121, -10121]","[925, -10121, 10121]","[0.10277777777777777, 1.1245555555555555, 1.1245555555555555]",3,M07691,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.351888888888889,False
can13,1780,"[-2249, 10121, -10121]","[818, -10121, 10121]","[0.24988888888888888, 1.1245555555555555, 1.1245555555555555]",3,M01780,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.4989999999999997,False
can13,1950,"[-3814, 10121, -10121]","[3735, -10121, 10121]","[0.4237777777777778, 1.1245555555555555, 1.1245555555555555]",3,M01950,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.672888888888889,False
can13,7865,"[0, 0, -2848, 10121, -10121]","[0, 0, -1538, -10121, 10121]","[0, 0.0, 0.3164444444444445, 1.1245555555555555, 1.1245555555555555]",5,M07865,"[2567, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.132777777777777,False
can13,1561,"[0, 0, -593, 10121, -10121]","[0, 0, -384, -10121, 10121]","[0, 0.0, 0.0658888888888889, 1.1245555555555555, 1.1245555555555555]",5,M01561,"[2820, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.134777777777778,False
can11,1540,"[1764, 10121, -10121]","[6393, -10121, 10121]","[0.7103333333333334, 1.1245555555555555, 1.1245555555555555]",3,M01540,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.9594444444444443,False
can11,1538,"[0, 0, 894, 10121, -10121]","[0, 0, 2419, -10121, 10121]","[0, 0.0, 0.2687777777777778, 1.1245555555555555, 1.1245555555555555]",5,M01538,"[2560, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.078222222222222,False
can11,1514,"[1566, 10121, -10121]","[1277, -10121, 10121]","[0.17400000000000002, 1.1245555555555555, 1.1245555555555555]",3,M01514,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.423111111111111,False
can13,7838,"[0, 0, 774, 10121, -10121]","[0, 0, -1269, -10121, 10121]","[0, 0.0, 0.14100000000000001, 1.1245555555555555, 1.1245555555555555]",5,M07838,"[2392, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.782444444444444,False
can13,7669,"[-2056, 10121, -10121]","[361, -10121, 10121]","[0.22844444444444448, 1.1245555555555555, 1.1245555555555555]",3,M07669,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.4775555555555555,False
can13,7724,"[3148, 10121, -10121]","[-2260, -10121, 10121]","[0.3497777777777778, 1.1245555555555555, 1.1245555555555555]",3,M07724,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.598888888888889,False
can13,7866,"[1317, 10121, -10121]","[-2801, -10121, 10121]","[0.31122222222222223, 1.1245555555555555, 1.1245555555555555]",3,M07866,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.5603333333333333,False
can13,4951,"[-448, 10121, -10121]","[-1180, -10121, 10121]","[0.13111111111111112, 1.1245555555555555, 1.1245555555555555]",3,M04951,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.3802222222222222,False
can11,1772,"[-1391, 10121, -10121]","[1963, -10121, 10121]","[0.21811111111111112, 1.1245555555555555, 1.1245555555555555]",3,M01772,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.4672222222222224,False
can11,1584,"[-2137, 10121, -10121]","[3382, -10121, 10121]","[0.3757777777777778, 1.1245555555555555, 1.1245555555555555]",3,M01584,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.624888888888889,False
can11,1516,"[-1345, 10121, -10121]","[102, -10121, 10121]","[0.14944444444444444, 1.1245555555555555, 1.1245555555555555]",3,M01516,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.3985555555555553,False
can12,7751,"[-1373, 10121, -10121]","[1353, -10121, 10121]","[0.15255555555555556, 1.1245555555555555, 1.1245555555555555]",3,M07751,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.4016666666666664,False
can13,7692,"[-3348, 10121, -10121]","[-117, -10121, 10121]","[0.372, 1.1245555555555555, 1.1245555555555555]",3,M07692,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.6211111111111114,False
can13,7726,"[2976, 10121, -10121]","[-617, -10121, 10121]","[0.33066666666666666, 1.1245555555555555, 1.1245555555555555]",3,M07726,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.5797777777777777,False
can13,7722,"[0, 0, 710, 10121, -10121]","[0, 0, -2372, -10121, 10121]","[0, 0.0, 0.2635555555555556, 1.1245555555555555, 1.1245555555555555]",5,M07722,"[2513, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.025444444444444,False
can13,1972,"[1351, 10121, -10121]","[125, -10121, 10121]","[0.1501111111111111, 1.1245555555555555, 1.1245555555555555]",3,M01972,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.399222222222222,False
can13,1524,"[-139, 10121, -10121]","[2863, -10121, 10121]","[0.3181111111111111, 1.1245555555555555, 1.1245555555555555]",3,M01524,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.567222222222222,False
can13,1665,"[-3129, 10121, -10121]","[1664, -10121, 10121]","[0.3476666666666667, 1.1245555555555555, 1.1245555555555555]",3,M01665,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.5967777777777776,False
can13,3436,"[0, 0, -2425, 10121, -10121]","[0, 0, -2059, -10121, 10121]","[0, 0.0, 0.26944444444444443, 1.1245555555555555, 1.1245555555555555]",5,M03436,"[2580, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.098333333333333,False
can13,956,"[0, 0, 2204, 10121, -10121]","[0, 0, -606, -10121, 10121]","[0, 0.0, 0.2448888888888889, 1.1245555555555555, 1.1245555555555555]",5,M00956,"[2643, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.136888888888889,False
can13,7894,"[0, 0, -1310, 10121, -10121]","[0, 0, 2673, -10121, 10121]","[0, 0.0, 0.297, 1.1245555555555555, 1.1245555555555555]",5,M07894,"[2591, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.137111111111111,False
can11,1569,"[-1456, 10121, -10121]","[37, -10121, 10121]","[0.16177777777777777, 1.1245555555555555, 1.1245555555555555]",3,M01569,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.4108888888888886,False
