busid,canid,motor_steps_P,motor_steps_T,move_time,nrows,posid,postpause,required,speed_mode_P,speed_mode_T,total_time,failed_to_send
can10,4057,"[0, 0, 1723, 10121, -10121]","[0, 0, -193, -10121, 10121]","[0, 0.0, 0.19144444444444444, 1.1245555555555555, 1.1245555555555555]",5,M04057,"[2443, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.883444444444445,False
can10,1833,"[0, 0, 3033, 10121, -10121]","[0, 0, -2437, -10121, 10121]","[0, 0.0, 0.337, 1.1245555555555555, 1.1245555555555555]",5,M01833,"[2614, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.200111111111111,False
can10,4393,"[0, 0, 2893, 10121, -10121]","[0, 0, -1305, -10121, 10121]","[0, 0.0, 0.3214444444444445, 1.1245555555555555, 1.1245555555555555]",5,M04393,"[2628, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.1981111111111105,False
can10,5351,"[2465, 10121, -10121]","[591, -10121, 10121]","[0.2738888888888889, 1.1245555555555555, 1.1245555555555555]",3,M05351,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.5229999999999997,False
can10,4793,"[0, 0, 2849, 10121, -10121]","[0, 0, -75, -10121, 10121]","[0, 0.0, 0.3165555555555556, 1.1245555555555555, 1.1245555555555555]",5,M04793,"[2633, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.198333333333334,False
can10,4737,"[3939, 10121, -10121]","[-1887, -10121, 10121]","[0.4376666666666667, 1.1245555555555555, 1.1245555555555555]",3,M04737,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.6867777777777775,False
can10,4680,"[0, 0, -1076, 10121, -10121]","[0, 0, -1797, -10121, 10121]","[0, 0.0, 0.1996666666666667, 1.1245555555555555, 1.1245555555555555]",5,M04680,"[2449, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.897777777777778,False
can10,4681,"[2270, 10121, -10121]","[2006, -10121, 10121]","[0.25222222222222224, 1.1245555555555555, 1.1245555555555555]",3,M04681,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.501333333333333,False
can11,5068,"[-5075, 10121, -10121]","[5750, -10121, 10121]","[0.6388888888888888, 1.1245555555555555, 1.1245555555555555]",3,M05068,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.888,False
can11,4384,"[0, 0, -1678, 10121, -10121]","[0, 0, 2397, -10121, 10121]","[0, 0.0, 0.26633333333333337, 1.1245555555555555, 1.1245555555555555]",5,M04384,"[2685, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.200444444444444,False
can10,5047,"[0, 0, -2530, 10121, -10121]","[0, 0, 2648, -10121, 10121]","[0, 0.0, 0.2942222222222222, 1.1245555555555555, 1.1245555555555555]",5,M05047,"[2616, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.1594444444444445,False
can10,4731,"[0, 0, -167, 10121, -10121]","[0, 0, 2649, -10121, 10121]","[0, 0.0, 0.2943333333333334, 1.1245555555555555, 1.1245555555555555]",5,M04731,"[2657, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.200333333333333,False
can10,4291,"[-6313, 10121, -10121]","[3444, -10121, 10121]","[0.7014444444444445, 1.1245555555555555, 1.1245555555555555]",3,M04291,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.950555555555556,False
can11,4931,"[0, 0, -1716, 10121, -10121]","[0, 0, 250, -10121, 10121]","[0, 0.0, 0.19066666666666668, 1.1245555555555555, 1.1245555555555555]",5,M04931,"[2440, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.879777777777777,False
can11,3183,"[-3423, 10121, -10121]","[3611, -10121, 10121]","[0.40122222222222226, 1.1245555555555555, 1.1245555555555555]",3,M03183,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.650333333333333,False
can10,4645,"[0, 0, 1225, 10121, -10121]","[0, 0, -3070, -10121, 10121]","[0, 0.0, 0.3411111111111111, 1.1245555555555555, 1.1245555555555555]",5,M04645,"[2595, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.185555555555556,False
can10,5346,"[-414, 10121, -10121]","[858, -10121, 10121]","[0.09533333333333334, 1.1245555555555555, 1.1245555555555555]",3,M05346,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.344444444444444,False
can11,4040,"[758, 10121, -10121]","[3343, -10121, 10121]","[0.37144444444444447, 1.1245555555555555, 1.1245555555555555]",3,M04040,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.6205555555555557,False
can11,5492,"[1189, 10121, -10121]","[198, -10121, 10116]","[0.13211111111111112, 1.1245555555555555, 1.1245555555555555]",3,M05492,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['cruise', 'creep', 'creep']",2.381222222222222,False
can11,2769,"[4252, 10121, -10121]","[104, -10121, 10121]","[0.4724444444444445, 1.1245555555555555, 1.1245555555555555]",3,M02769,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.7215555555555557,False
can11,3376,"[-3614, 10121, -10121]","[2802, -10121, 10121]","[0.4015555555555556, 1.1245555555555555, 1.1245555555555555]",3,M03376,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.650666666666667,False
can11,4968,"[0, 0, 678, 10121, -10121]","[0, 0, 1515, -10121, 10121]","[0, 0.0, 0.16833333333333333, 1.1245555555555555, 1.1245555555555555]",5,M04968,"[2418, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.835111111111111,False
can11,5290,"[0, 0, 928, 10121, -10121]","[0, 0, -2668, -10121, 10121]","[0, 0.0, 0.29644444444444445, 1.1245555555555555, 1.1245555555555555]",5,M05290,"[2646, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.191666666666666,False
can11,4972,"[0, 0, 2477, 10121, -10121]","[0, 0, -1230, -10121, 10121]","[0, 0.0, 0.27522222222222226, 1.1245555555555555, 1.1245555555555555]",5,M04972,"[2661, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.185111111111111,False
can11,5496,"[0, 0, 2636, 10121, -10121]","[0, 0, -294, -10121, 10121]","[0, 0.0, 0.2928888888888889, 1.1245555555555555, 1.1245555555555555]",5,M05496,"[2542, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.084333333333333,False
can11,2742,"[6176, 10121, -10121]","[-2284, -10121, 10121]","[0.6862222222222223, 1.1245555555555555, 1.1245555555555555]",3,M02742,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.9353333333333333,False
can11,3320,"[1367, 10121, -10121]","[99, -10121, 10121]","[0.1518888888888889, 1.1245555555555555, 1.1245555555555555]",3,M03320,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.401,False
can11,5054,"[4094, 10121, -10121]","[1282, -10121, 10121]","[0.45488888888888895, 1.1245555555555555, 1.1245555555555555]",3,M05054,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.7039999999999997,False
can11,4256,"[-1611, 10121, -10121]","[1464, -10121, 10121]","[0.17900000000000002, 1.1245555555555555, 1.1245555555555555]",3,M04256,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.428111111111111,False
can11,4673,"[-861, 10121, -10121]","[1799, -10121, 10121]","[0.1998888888888889, 1.1245555555555555, 1.1245555555555555]",3,M04673,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.449,False
can11,2237,"[1887, 10121, -10121]","[-1618, -10121, 10121]","[0.2096666666666667, 1.1245555555555555, 1.1245555555555555]",3,M02237,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.4587777777777777,False
can11,4530,"[-2468, 10121, -10121]","[-1115, -10121, 10121]","[0.27422222222222226, 1.1245555555555555, 1.1245555555555555]",3,M04530,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.5233333333333334,False
can11,3516,"[0, 0, 2187, 10121, -10121]","[0, 0, -1894, -10121, 10121]","[0, 0.0, 0.24300000000000002, 1.1245555555555555, 1.1245555555555555]",5,M03516,"[2498, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.990111111111111,False
can11,5057,"[3442, 10121, -10121]","[-1289, -10121, 10121]","[0.3824444444444445, 1.1245555555555555, 1.1245555555555555]",3,M05057,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.631555555555556,False
can11,4137,"[0, 0, -1783, 10121, -10121]","[0, 0, 2848, -10121, 10121]","[0, 0.0, 0.3164444444444445, 1.1245555555555555, 1.1245555555555555]",5,M04137,"[2636, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.201555555555556,False
can11,4947,"[675, 10121, -10121]","[-4591, -10121, 10121]","[0.5101111111111112, 1.1245555555555555, 1.1245555555555555]",3,M04947,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.7592222222222222,False
can13,4428,"[-3284, 10121, -10121]","[1313, -10121, 10121]","[0.36488888888888893, 1.1245555555555555, 1.1245555555555555]",3,M04428,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.614,False
can11,4974,"[0, 0, 1455, 10121, -10121]","[0, 0, -604, -10121, 10121]","[0, 0.0, 0.16166666666666665, 1.1245555555555555, 1.1245555555555555]",5,M04974,"[2411, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.821777777777777,False
can11,3732,"[0, 0, -1005, 10121, -10121]","[0, 0, 387, -10121, 10121]","[0, 0.0, 0.11166666666666666, 1.1245555555555555, 1.1245555555555555]",5,M03732,"[2841, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.201333333333333,False
can11,4267,"[-152, 10121, -10121]","[4184, -10121, 10121]","[0.4648888888888889, 1.1245555555555555, 1.1245555555555555]",3,M04267,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.714,False
can11,4814,"[-1517, 10121, -10121]","[1295, -10121, 10121]","[0.16855555555555557, 1.1245555555555555, 1.1245555555555555]",3,M04814,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.4176666666666664,False
can11,5046,"[13500, 10121, -10121]","[-2863, -10121, 10121]","[1.5, 1.1245555555555555, 1.1245555555555555]",3,M05046,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",3.7491111111111106,False
can13,4483,"[0, 0, -1378, 10121, -10121]","[0, 0, -1804, -10121, 10121]","[0, 0.0, 0.20044444444444445, 1.1245555555555555, 1.1245555555555555]",5,M04483,"[2751, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.200111111111111,False
can13,5067,"[0, 0, -1779, 10121, -10121]","[0, 0, 2465, -10121, 10121]","[0, 0.0, 0.2738888888888889, 1.1245555555555555, 1.1245555555555555]",5,M05067,"[2523, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.046333333333333,False
can13,5081,"[0, 0, -324, 10121, -10121]","[0, 0, 2426, -10121, 10121]","[0, 0.0, 0.2695555555555556, 1.1245555555555555, 1.1245555555555555]",5,M05081,"[2679, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.197666666666667,False
can11,2548,"[0, 0, -495, 10121, -10121]","[0, 0, 500, -10121, 10121]","[0, 0.0, 0.05555555555555555, 1.1245555555555555, 1.1245555555555555]",5,M02548,"[2888, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.192666666666667,False
can11,4844,"[-766, 10121, -10121]","[-1375, -10121, 10121]","[0.1527777777777778, 1.1245555555555555, 1.1245555555555555]",3,M04844,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.401888888888889,False
can11,4485,"[4770, 10121, -10121]","[-1718, -10121, 10121]","[0.53, 1.1245555555555555, 1.1245555555555555]",3,M04485,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.779111111111111,False
can11,4953,"[-2344, 10121, -10121]","[3452, -10121, 10121]","[0.3835555555555556, 1.1245555555555555, 1.1245555555555555]",3,M04953,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.6326666666666667,False
can11,4395,"[348, 10121, -10121]","[6624, -10121, 10121]","[0.7360000000000001, 1.1245555555555555, 1.1245555555555555]",3,M04395,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.9851111111111113,False
can13,5082,"[-126, 10121, -10121]","[881, -10121, 10121]","[0.0978888888888889, 1.1245555555555555, 1.1245555555555555]",3,M05082,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.347,False
can13,4288,"[0, 0, -1878, 10121, -10121]","[0, 0, 420, -10121, 10121]","[0, 0.0, 0.20866666666666667, 1.1245555555555555, 1.1245555555555555]",5,M04288,"[2459, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.916555555555555,False
can11,4889,"[0, 0, -1143, 10121, -10121]","[0, 0, 2432, -10121, 10121]","[0, 0.0, 0.27022222222222225, 1.1245555555555555, 1.1245555555555555]",5,M04889,"[2681, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.200777777777778,False
can11,4151,"[0, 0, 1166, 10121, -10121]","[0, 0, 1577, -10121, 10121]","[0, 0.0, 0.17522222222222225, 1.1245555555555555, 1.1245555555555555]",5,M04151,"[2424, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.8486666666666665,False
can11,3976,"[0, 0, 1665, 10121, -10121]","[0, 0, 97, -10121, 10121]","[0, 0.0, 0.185, 1.1245555555555555, 1.1245555555555555]",5,M03976,"[2439, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.872777777777777,False
can13,4796,"[-954, 10121, -10121]","[1541, -10121, 10121]","[0.17122222222222225, 1.1245555555555555, 1.1245555555555555]",3,M04796,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.4203333333333332,False
can13,4739,"[-2570, 10121, -10121]","[-3303, -10121, 10121]","[0.367, 1.1245555555555555, 1.1245555555555555]",3,M04739,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.616111111111111,False
can13,5502,"[0, 0, -2023, 10121, -10121]","[0, 0, 492, -10121, 10121]","[0, 0.0, 0.2247777777777778, 1.1245555555555555, 1.1245555555555555]",5,M05502,"[2717, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.191111111111111,False
can13,5497,"[0, 0, 1162, 10121, -10121]","[0, 0, 789, -10121, 10121]","[0, 0.0, 0.12911111111111112, 1.1245555555555555, 1.1245555555555555]",5,M05497,"[2380, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.758333333333333,False
can13,5201,"[490, 10121, -10121]","[252, -10121, 10121]","[0.05444444444444444, 1.1245555555555555, 1.1245555555555555]",3,M05201,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.3035555555555556,False
can13,4772,"[0, 0, 2679, 10121, -10121]","[0, 0, -1024, -10121, 10121]","[0, 0.0, 0.2976666666666667, 1.1245555555555555, 1.1245555555555555]",5,M04772,"[2649, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.1962222222222225,False
can11,4409,"[0, 0, 693, 10121, -10121]","[0, 0, 1545, -10121, 10121]","[0, 0.0, 0.17166666666666666, 1.1245555555555555, 1.1245555555555555]",5,M04409,"[2424, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.844888888888889,False
can11,4964,"[0, 0, 2289, 10121, -10121]","[0, 0, 108, -10121, 10121]","[0, 0.0, 0.25433333333333336, 1.1245555555555555, 1.1245555555555555]",5,M04964,"[2503, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.006888888888889,False
can11,2333,"[0, 0, -1992, 10121, -10121]","[0, 0, 2984, -10121, 10121]","[0, 0.0, 0.3315555555555556, 1.1245555555555555, 1.1245555555555555]",5,M02333,"[2621, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.201222222222222,False
can13,4388,"[0, 0, 1237, 10121, -10121]","[0, 0, -1615, -10121, 10121]","[0, 0.0, 0.17944444444444443, 1.1245555555555555, 1.1245555555555555]",5,M04388,"[2429, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.857222222222222,False
can13,4221,"[0, 0, -2218, 10121, -10121]","[0, 0, 1731, -10121, 10121]","[0, 0.0, 0.24644444444444447, 1.1245555555555555, 1.1245555555555555]",5,M04221,"[2704, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.1995555555555555,False
can13,4991,"[-3951, 10121, -10121]","[1531, -10121, 10121]","[0.439, 1.1245555555555555, 1.1245555555555555]",3,M04991,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.688111111111111,False
can13,5488,"[0, 0, -309, 10121, -10121]","[0, 0, 988, -10121, 10121]","[0, 0.0, 0.1097777777777778, 1.1245555555555555, 1.1245555555555555]",5,M05488,"[2360, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.719222222222222,False
can13,5202,"[0, 0, 1926, 10121, -10121]","[0, 0, -2024, -10121, 10121]","[0, 0.0, 0.2248888888888889, 1.1245555555555555, 1.1245555555555555]",5,M05202,"[2722, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.195555555555556,False
can13,4387,"[-2240, 10121, -10121]","[-1341, -10121, 10121]","[0.24888888888888888, 1.1245555555555555, 1.1245555555555555]",3,M04387,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.498,False
can13,1243,"[794, 10121, -10121]","[342, -10121, 10121]","[0.08822222222222223, 1.1245555555555555, 1.1245555555555555]",3,M01243,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.3373333333333335,False
can13,4818,"[0, 0, 1048, 10121, -10121]","[0, 0, -1187, -10121, 10121]","[0, 0.0, 0.1318888888888889, 1.1245555555555555, 1.1245555555555555]",5,M04818,"[2381, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.762222222222222,False
can11,4415,"[0, 0, -1403, 10121, -10121]","[0, 0, 1537, -10121, 10121]","[0, 0.0, 0.1707777777777778, 1.1245555555555555, 1.1245555555555555]",5,M04415,"[2420, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.840222222222222,False
can11,4285,"[0, 0, 1977, 10121, -10121]","[0, 0, -1431, -10121, 10121]","[0, 0.0, 0.21966666666666668, 1.1245555555555555, 1.1245555555555555]",5,M04285,"[2714, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.182777777777778,False
can12,5529,"[2796, 10121, -10121]","[-1710, -10121, 10121]","[0.3106666666666667, 1.1245555555555555, 1.1245555555555555]",3,M05529,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.5597777777777777,False
can13,4805,"[-1285, 10121, -10121]","[-6082, -10121, 10121]","[0.6757777777777778, 1.1245555555555555, 1.1245555555555555]",3,M04805,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.924888888888889,False
can13,4392,"[0, 0, 1440, 10121, -10121]","[0, 0, 1490, -10121, 10121]","[0, 0.0, 0.16555555555555557, 1.1245555555555555, 1.1245555555555555]",5,M04392,"[2416, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.830555555555555,False
can13,5194,"[-7307, 10121, -10121]","[2730, -10121, 10121]","[0.811888888888889, 1.1245555555555555, 1.1245555555555555]",3,M05194,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",3.061,False
can13,4710,"[0, 0, -3035, 10121, -10121]","[0, 0, 939, -10121, 10121]","[0, 0.0, 0.3372222222222222, 1.1245555555555555, 1.1245555555555555]",5,M04710,"[2614, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.200555555555555,False
can13,4835,"[0, 0, 2634, 10121, -10121]","[0, 0, -2831, -10121, 10121]","[0, 0.0, 0.3145555555555556, 1.1245555555555555, 1.1245555555555555]",5,M04835,"[2632, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.195222222222222,False
can13,4803,"[-3809, 10121, -10121]","[-852, -10121, 10121]","[0.4232222222222223, 1.1245555555555555, 1.1245555555555555]",3,M04803,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.6723333333333334,False
can13,4380,"[0, 0, 561, 10121, -10121]","[0, 0, -2294, -10121, 10121]","[0, 0.0, 0.2548888888888889, 1.1245555555555555, 1.1245555555555555]",5,M04380,"[2687, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.190777777777777,False
can13,3297,"[0, 0, 657, 10121, -10121]","[0, 0, -1330, -10121, 10121]","[0, 0.0, 0.14777777777777779, 1.1245555555555555, 1.1245555555555555]",5,M03297,"[2399, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.7956666666666665,False
