busid,canid,motor_steps_P,motor_steps_T,move_time,nrows,posid,postpause,required,speed_mode_P,speed_mode_T,total_time,failed_to_send
can11,3753,"[0, 0, -2962, 0, 0, 0, 0, 0, -2318, 10121, -10139]","[0, 0, 0, 0, 0, -8682, 0, 0, 0, -10121, 10119]","[0, 0.0, 0.2098888888888889, 0.0, 0.0, 0.5276666666666666, 0.0, 0.0, 0.17411111111111113, 1.1245555555555555, 1.1265555555555558]",11,M03753,"[434, 0, 0, 2874, 0, 0, 2660, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",9.131277777777779,False
can11,2820,"[-3134, 0, 0, 0, 0, 0, -2930, 10121, -10111]","[0, 0, 0, 9471, 0, 0, 0, -10121, 10107]","[0.21944444444444444, 0.0, 0.0, 0.5715, 0.0, 0.0, 0.2081111111111111, 1.1245555555555555, 1.1234444444444445]",9,M02820,"[0, 3425, 0, 0, 2708, 0, 0, 0, 0]",True,"['cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",9.380388888888888,False
can11,2907,"[0, 0, 0, 0, 0, -2516, 10121, -10110]","[0, 0, 695, 0, 0, 0, -10121, 10121]","[0.0, 0.0, 0.07722222222222222, 0.0, 0.0, 0.1851111111111111, 1.1245555555555555, 1.1245555555555555]",8,M02907,"[4201, 0, 0, 2666, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep']",9.378722222222223,False
can11,3808,"[-1920, 0, 0, 0, 0, -250, 10121, -10135]","[0, 0, 20482, 0, 0, 0, -10121, 10106]","[0.152, 0.0, 1.1832222222222222, 0.0, 0.0, 0.059222222222222225, 1.1245555555555555, 1.126111111111111]",8,M03808,"[0, 2301, 0, 3435, 0, 0, 0, 0]",True,"['cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",9.381444444444444,False
can11,3939,"[0, 0, 0, 0, -1787, 10121, -10137]","[0, 0, -9804, 0, 0, -10121, 10134]","[0.0, 0.0, 0.59, 0.0, 0.1446111111111111, 1.1245555555555555, 1.1263333333333334]",7,M03939,"[3689, 0, 0, 1, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.674944444444445,False
can11,3716,"[0, 0, -2007, 0, 0, 0, 0, -2814, 10121, -10113]","[0, 0, 0, 0, 15868, 0, 0, 0, -10121, 10108]","[0, 0.0, 0.15683333333333332, 0.0, 0.9268888888888889, 0.0, 0.0, 0.20166666666666666, 1.1245555555555555, 1.1236666666666668]",10,M03716,"[1009, 0, 0, 1288, 0, 3449, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",9.279166666666665,False
can11,4111,"[0, 0, 0, 0, 3746, 10121, -10116]","[0, 10208, 0, 0, 0, -10121, 10112]","[0.0, 0.6124444444444446, 0.0, 0.0, 0.2534444444444444, 1.1245555555555555, 1.124]",7,M04111,"[2453, 0, 3814, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",9.381833333333333,False
can11,4342,"[0, 0, 0, 0, 8376, 10121, -10137]","[0, 0, -9025, 0, 0, -10121, 10108]","[0.0, 0.0, 0.5467222222222222, 0.0, 0.5106666666666666, 1.1245555555555555, 1.1263333333333334]",7,M04342,"[3557, 0, 0, 176, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.041,False
can11,4633,"[0, 0, -1675, 0, 0, 0, 0, 1593, 10121, -10098]","[0, 0, 0, 0, 0, -14504, 0, 0, -10121, 10107]","[0, 0.0, 0.13838888888888887, 0.0, 0.0, 0.8511111111111112, 0.0, 0.13383333333333333, 1.1245555555555555, 1.123]",10,M04633,"[441, 0, 0, 2848, 0, 0, 1, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.660833333333334,False
can11,4524,"[0, 0, 0, 0, 4679, 10121, -10127]","[0, 0, 7870, 0, 0, -10121, 10134]","[0.0, 0.0, 0.48255555555555557, 0.0, 0.30527777777777776, 1.1245555555555555, 1.1260000000000001]",7,M04524,"[3796, 0, 0, 1, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.835277777777778,False
can11,2935,"[0, 0, 0, 0, 6315, 10121, -10107]","[0, 0, 11629, 0, 0, -10121, 10118]","[0.0, 0.0, 0.6913888888888889, 0.0, 0.39616666666666667, 1.1245555555555555, 1.1242222222222222]",7,M02935,"[3572, 0, 0, 16, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.924388888888888,False
can13,4876,"[0, 0, 0, 0, 0, 1096, 10121, -10106]","[0, 0, 10256, 0, 0, 0, -10121, 10129]","[0.0, 0.0, 0.615111111111111, 0.0, 0.0, 0.10622222222222223, 1.1245555555555555, 1.1254444444444445]",8,M04876,"[3608, 0, 0, 2410, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.989888888888888,False
can13,2689,"[0, 0, -800, 0, 0, 0, 0, 4891, 10121, -10100]","[0, 0, 0, 0, 0, 917, 0, 0, -10121, 10134]","[0, 0.0, 0.08977777777777778, 0.0, 0.0, 0.09627777777777777, 0.0, 0.31705555555555553, 1.1245555555555555, 1.1260000000000001]",10,M02689,"[335, 0, 0, 3014, 0, 0, 744, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.8470555555555555,False
can11,4000,"[0, 0, 0, 0, 9754, 10121, -10116]","[0, 0, -438, 0, 0, -10121, 10136]","[0.0, 0.0, 0.06966666666666667, 0.0, 0.5872222222222222, 1.1245555555555555, 1.1262222222222222]",7,M04000,"[4205, 0, 0, 5, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.117444444444444,False
can11,3087,"[-5159, 0, 0, 0, 0, -5443, 10121, -10134]","[0, 0, 0, 12876, 0, 0, -10121, 10125]","[0.33194444444444443, 0.0, 0.0, 0.7606666666666666, 0.0, 0.34772222222222215, 1.1245555555555555, 1.1260000000000001]",8,M03087,"[0, 3183, 0, 0, 4, 0, 0, 0]",True,"['cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.877722222222222,False
can11,3171,"[0, 0, -235, 0, 0, 0, 0, 2842, 10121, -10118]","[0, 0, 0, 0, 16716, 0, 0, 0, -10121, 10107]","[0, 0.0, 0.05838888888888889, 0.0, 0.974, 0.0, 0.0, 0.20322222222222225, 1.1245555555555555, 1.1242222222222222]",10,M03171,"[589, 0, 0, 1805, 0, 3408, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",9.286444444444443,False
can11,4325,"[0, 0, -2958, 0, 0, 0, 0, 5523, 10121, -10099]","[0, 0, 0, 0, 0, -12301, 0, 0, -10121, 10122]","[0, 0.0, 0.20966666666666667, 0.0, 0.0, 0.7287222222222222, 0.0, 0.35216666666666663, 1.1245555555555555, 1.1246666666666667]",10,M04325,"[644, 0, 0, 2500, 0, 0, 197, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.8808333333333325,False
can13,2592,"[0, 0, -2975, 0, 0, 0, 0, 0, 3277, 10121, -10104]","[0, 0, 0, 0, 0, -173, 0, 0, 0, -10121, 10110]","[0, 0.0, 0.2106111111111111, 0.0, 0.0, 0.05494444444444445, 0.0, 0.0, 0.22738888888888886, 1.1245555555555555, 1.1233333333333333]",11,M02592,"[994, 0, 0, 3019, 0, 0, 2625, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",9.378888888888888,False
can13,3936,"[0, 0, -814, 0, 0, 0, 0, 55, 10121, -10119]","[0, 0, 0, 0, 16104, 0, 0, 0, -10121, 10107]","[0, 0.0, 0.09055555555555556, 0.0, 0.94, 0.0, 0.0, 0.04838888888888889, 1.1245555555555555, 1.1243333333333334]",10,M03936,"[244, 0, 0, 2118, 0, 3690, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",9.38011111111111,False
can13,3835,"[-9164, 0, 0, 0, 7030, 10121, -10112]","[0, 0, -30874, 0, 0, -10121, 10121]","[1.0182222222222224, 0.0, 1.7605555555555557, 0.0, 0.4358888888888889, 1.1245555555555555, 1.1245555555555555]",7,M03835,"[0, 1435, 0, 66, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.964444444444444,False
can11,3591,"[0, 0, -552, 0, 0, 0, 10121, -10131]","[0, 0, 0, 0, 0, 8642, -10121, 10136]","[0, 0.0, 0.076, 0.0, 0.0, 0.5254444444444444, 1.1245555555555555, 1.1262222222222222]",8,M03591,"[513, 0, 0, 3163, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']",6.528666666666666,False
can11,3220,"[0, 0, 0, 5036, 10121, -10114]","[0, 20073, 0, 0, -10121, 10120]","[0.0, 1.1604999999999999, 0.0, 0.3251111111111111, 1.1245555555555555, 1.1244444444444444]",6,M03220,"[2453, 0, 666, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.853555555555555,False
can11,3610,"[0, 0, 0, 0, 0, 878, 10121, -10123]","[0, 0, -4557, 0, 0, 0, -10121, 10118]","[0.0, 0.0, 0.2985, 0.0, 0.0, 0.0941111111111111, 1.1245555555555555, 1.1247777777777779]",8,M03610,"[3980, 0, 0, 2758, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",9.379888888888889,False
can11,3295,"[0, 0, 0, 0, 0, -2090, 10121, -10130]","[0, 0, -7760, 0, 0, 0, -10121, 10130]","[0.0, 0.0, 0.47644444444444445, 0.0, 0.0, 0.16144444444444445, 1.1245555555555555, 1.1255555555555556]",8,M03295,"[2951, 0, 0, 3542, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",9.381166666666665,False
can11,3748,"[-1391, 0, 0, 0, 0, -4069, 10121, -10134]","[0, 0, -12139, 0, 0, 0, -10121, 10113]","[0.12261111111111112, 0.0, 0.7197222222222223, 0.0, 0.0, 0.2713888888888889, 1.1245555555555555, 1.1260000000000001]",8,M03748,"[0, 2330, 0, 3675, 0, 0, 0, 0]",True,"['cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",9.369333333333334,False
