busid,canid,motor_steps_P,motor_steps_T,move_time,nrows,posid,postpause,required,speed_mode_P,speed_mode_T,total_time,failed_to_send
can22,7963,"[0, 0, 0, 0, 7781, 10121, -10116]","[0, 0, -11331, 0, 0, -10121, 10126]","[0.0, 0.0, 0.6748333333333333, 0.0, 0.4776111111111111, 1.1245555555555555, 1.1251111111111112]",7,M07963,"[3728, 0, 0, 557, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.686611111111111,False
can22,7946,"[0, 0, -4603, 0, 0, 0, 0, -4352, 10121, -10136]","[0, 0, 0, 0, 0, -6979, 0, 0, -10121, 10134]","[0, 0.0, 0.3010555555555556, 0.0, 0.0, 0.43305555555555547, 0.0, 0.2871111111111111, 1.1245555555555555, 1.1262222222222222]",10,M07946,"[942, 0, 0, 3280, 0, 0, 3, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.497222222222222,False
can12,7942,"[0, 0, 0, 0, 0, 681, 10121, -10127]","[0, 0, -5612, 0, 0, 0, -10121, 10125]","[0.0, 0.0, 0.3571111111111111, 0.0, 0.0, 0.08316666666666667, 1.1245555555555555, 1.1252222222222223]",8,M07942,"[3760, 0, 0, 3179, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",9.629444444444445,False
can12,7970,"[0, 0, -1344, 0, 0, 0, 0, 0, 1190, 10121, -10121]","[0, 0, 0, 0, 0, 8702, 0, 0, 0, -10121, 10113]","[0, 0.0, 0.12, 0.0, 0.0, 0.5287777777777778, 0.0, 0.0, 0.11144444444444444, 1.1245555555555555, 1.1245555555555555]",11,M07970,"[1444, 0, 0, 2015, 0, 0, 3215, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",9.683777777777777,False
can15,7892,"[0, 0, 0, 0, 1944, 10121, -10118]","[0, 17827, 0, 0, 0, -10121, 10123]","[0.0, 1.0357222222222222, 0.0, 0.0, 0.15333333333333332, 1.1245555555555555, 1.1247777777777779]",7,M07892,"[3044, 0, 3551, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.03288888888889,False
can15,7968,"[0, 0, -2324, 0, 0, 0, 0, -1412, 10121, -10134]","[0, 0, 0, 0, 0, 13003, 0, 0, -10121, 10114]","[0, 0.0, 0.17444444444444446, 0.0, 0.0, 0.7677222222222222, 0.0, 0.12377777777777778, 1.1245555555555555, 1.1260000000000001]",10,M07968,"[1380, 0, 0, 2627, 0, 0, 10, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.333666666666668,False
can15,7960,"[0, 0, -2031, 0, 0, 0, -10586, 10121, -10118]","[0, 0, 0, 0, -23953, 0, 0, -10121, 10107]","[0, 0.0, 0.15816666666666665, 0.0, 1.3760555555555556, 0.0, 1.1762222222222223, 1.1245555555555555, 1.1242222222222222]",9,M07960,"[700, 0, 0, 2186, 0, 539, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",8.384333333333334,False
can15,7262,"[0, 0, -5389, 0, 0, 0, 0, -643, 10121, -10117]","[0, 0, 0, 0, 0, 672, 0, 0, -10121, 10121]","[0, 0.0, 0.3447222222222222, 0.0, 0.0, 0.07466666666666667, 0.0, 0.08105555555555556, 1.1245555555555555, 1.1245555555555555]",10,M07262,"[771, 0, 0, 2314, 0, 0, 1455, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep']",7.289499999999999,False
can15,7370,"[0, 0, -3390, 0, 0, 0, 0, -1545, 10121, -10121]","[0, 0, 0, 0, 23976, 0, 0, 0, -10121, 10136]","[0, 0.0, 0.23366666666666666, 0.0, 1.3773333333333335, 0.0, 0.0, 0.17166666666666666, 1.1245555555555555, 1.1262222222222222]",10,M07370,"[1326, 0, 0, 1485, 0, 3190, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.033666666666667,False
can15,7268,"[-7147, 0, 0, 0, 0, 6731, 10121, -10125]","[0, 0, 0, 5783, 0, 0, -10121, 10122]","[0.44238888888888883, 0.0, 0.0, 0.36661111111111105, 0.0, 0.41927777777777775, 1.1245555555555555, 1.125]",8,M07268,"[0, 4097, 0, 0, 53, 0, 0, 0]",True,"['cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.628166666666666,False
can15,7957,"[-9095, 0, 0, 0, 0, -3610, 10121, -10118]","[0, 0, 23508, 0, 0, 0, -10121, 10110]","[1.0105555555555557, 0.0, 1.3513333333333333, 0.0, 0.0, 0.24588888888888888, 1.1245555555555555, 1.1242222222222222]",8,M07957,"[0, 2033, 0, 3139, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.029166666666667,False
can15,8071,"[0, 0, -1151, 0, 0, 0, 4415, 10121, -10113]","[0, 0, 0, 0, 19845, 0, 0, -10121, 10129]","[0, 0.0, 0.10927777777777778, 0.0, 1.1478333333333335, 0.0, 0.2906111111111111, 1.1245555555555555, 1.1254444444444445]",9,M08071,"[1391, 0, 0, 1544, 0, 768, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.499944444444444,False
can23,7367,"[0, 0, -796, 0, 0, 0, 0, 0, 3568, 10121, -10133]","[0, 0, 0, 0, 0, -1225, 0, 0, 0, -10121, 10108]","[0, 0.0, 0.08955555555555555, 0.0, 0.0, 0.11338888888888889, 0.0, 0.0, 0.24355555555555558, 1.1245555555555555, 1.125888888888889]",11,M07367,"[1409, 0, 0, 3343, 0, 0, 2584, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.032722222222223,False
can23,7955,"[0, 0, 0, 0, 8753, 10121, -10132]","[0, 0, -1017, 0, 0, -10121, 10123]","[0.0, 0.0, 0.10183333333333333, 0.0, 0.531611111111111, 1.1245555555555555, 1.1257777777777778]",7,M07955,"[4825, 0, 0, 33, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.741277777777777,False
can22,8055,"[0, 0, -4769, 0, 0, 0, 0, 6530, 10121, -10130]","[0, 0, 0, 0, 0, 5936, 0, 0, -10121, 10113]","[0, 0.0, 0.31027777777777776, 0.0, 0.0, 0.37511111111111106, 0.0, 0.4081111111111111, 1.1245555555555555, 1.1255555555555556]",10,M08055,"[322, 0, 0, 3947, 0, 0, 4, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.617555555555555,False
can22,8028,"[0, 0, -500, 0, 0, 0, -829, 10121, -10129]","[0, 0, 0, 0, -23875, 0, 0, -10121, 10110]","[0, 0.0, 0.07311111111111111, 0.0, 1.3717222222222223, 0.0, 0.0913888888888889, 1.1245555555555555, 1.1254444444444445]",9,M08028,"[565, 0, 0, 2405, 0, 544, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.3007222222222214,False
can22,7964,"[0, 0, -5749, 0, 0, 0, 0, 7829, 10121, -10122]","[0, 0, 0, 0, 0, -11022, 0, 0, -10121, 10106]","[0, 0.0, 0.6387777777777778, 0.0, 0.0, 0.6576666666666667, 0.0, 0.4802777777777777, 1.1245555555555555, 1.1246666666666667]",10,M07964,"[857, 0, 0, 2795, 0, 0, 10, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.688833333333333,False
can22,7716,"[0, 0, 0, 0, 0, -1266, 10121, -10107]","[0, 0, 14796, 0, 0, 0, -10121, 10132]","[0.0, 0.0, 0.8673333333333333, 0.0, 0.0, 0.11566666666666667, 1.1245555555555555, 1.1257777777777778]",8,M07716,"[4066, 0, 0, 2391, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",9.690944444444444,False
can22,7005,"[0, 0, 0, 1084, 10121, -10124]","[0, 24936, 0, 0, -10121, 10130]","[0.0, 1.4306666666666665, 0.0, 0.10555555555555556, 1.1245555555555555, 1.1255555555555556]",6,M07005,"[3044, 0, 485, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.3149999999999995,False
can12,8160,"[0, 0, -732, 0, 0, 0, 0, 0, -119, 10121, -10133]","[0, 0, 0, 0, 0, 13785, 0, 0, 0, -10121, 10123]","[0, 0.0, 0.086, 0.0, 0.0, 0.8111666666666667, 0.0, 0.0, 0.051944444444444446, 1.1245555555555555, 1.125888888888889]",11,M08160,"[1158, 0, 0, 2885, 0, 0, 2323, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",9.565388888888886,False
can12,8016,"[-8258, 0, 0, 0, 0, -423, 10121, -10136]","[0, 0, 13992, 0, 0, 0, -10121, 10121]","[0.9175555555555557, 0.0, 1.5546666666666666, 0.0, 0.0, 0.06883333333333333, 1.1245555555555555, 1.1262222222222222]",8,M08016,"[0, 2126, 0, 2683, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep']",9.600888888888889,False
can17,4048,"[0, 0, 0, 0, 3601, 10121, -10109]","[0, -18666, 0, 0, 0, -10121, 10137]","[0.0, 1.0823333333333334, 0.0, 0.0, 0.24538888888888885, 1.1245555555555555, 1.1263333333333334]",7,M04048,"[3044, 0, 3400, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.022666666666666,False
can17,4039,"[0, 0, 0, 0, 4639, 10121, -10122]","[0, 0, 376, 0, 0, -10121, 10108]","[0.0, 0.0, 0.06622222222222222, 0.0, 0.3030555555555556, 1.1245555555555555, 1.1246666666666667]",7,M04039,"[3639, 0, 0, 1254, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.511611111111111,False
can17,4527,"[0, 0, 0, 0, 1162, 10121, -10130]","[0, 27576, 0, 0, 0, -10121, 10137]","[0.0, 1.5773333333333333, 0.0, 0.0, 0.10988888888888888, 1.1245555555555555, 1.1263333333333334]",7,M04527,"[3044, 0, 2699, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",9.680944444444444,False
can15,7337,"[0, 0, -1102, 0, 0, 0, 0, 0, -1878, 10121, -10134]","[0, 0, 0, 0, 0, 2105, 0, 0, 0, -10121, 10108]","[0, 0.0, 0.10655555555555556, 0.0, 0.0, 0.16227777777777777, 0.0, 0.0, 0.14966666666666667, 1.1245555555555555, 1.1260000000000001]",11,M07337,"[215, 0, 0, 4248, 0, 0, 2857, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",9.988777777777777,False
can15,7365,"[0, 0, 0, 0, 3045, 10121, -10121]","[0, 0, 5893, 0, 0, -10121, 10135]","[0.0, 0.0, 0.3727222222222222, 0.0, 0.3383333333333333, 1.1245555555555555, 1.126111111111111]",7,M07365,"[3796, 0, 0, 791, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.548333333333333,False
can15,7517,"[0, 0, 0, 0, 6221, 10121, -10123]","[0, 0, -2236, 0, 0, -10121, 10108]","[0.0, 0.0, 0.16955555555555554, 0.0, 0.39094444444444443, 1.1245555555555555, 1.1247777777777779]",7,M07517,"[4778, 0, 0, 11, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.599611111111111,False
can15,8019,"[0, 0, 0, 0, -854, 10121, -10118]","[0, 0, 16171, 0, 0, -10121, 10112]","[0.0, 0.0, 0.9437222222222222, 0.0, 0.09277777777777778, 1.1245555555555555, 1.1242222222222222]",7,M08019,"[4008, 0, 0, 8, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.300888888888889,False
can15,8017,"[0, 0, -527, 0, 0, 0, 0, 0, 871, 10121, -10120]","[0, 0, 0, 0, 0, -10356, 0, 0, 0, -10121, 10113]","[0, 0.0, 0.0746111111111111, 0.0, 0.0, 0.6206666666666666, 0.0, 0.0, 0.09372222222222223, 1.1245555555555555, 1.1244444444444444]",11,M08017,"[159, 0, 0, 3454, 0, 0, 2995, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",9.646,False
