busid,canid,motor_steps_P,motor_steps_T,move_time,nrows,posid,postpause,required,speed_mode_P,speed_mode_T,total_time,failed_to_send
can11,6596,"[0, 0, -494, 0, 0, 0, 0, 15116, 10121, -10131]","[0, 0, 0, 0, 0, 7584, 0, 0, -10121, 10136]","[0, 0.0, 0.07277777777777777, 0.0, 0.0, 0.4666666666666666, 0.0, 1.6795555555555557, 1.1245555555555555, 1.1262222222222222]",10,M06596,"[1520, 0, 0, 1638, 0, 0, 5, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.632944444444445,False
can11,8310,"[0, 0, 0, 0, 4722, 10121, -10117]","[0, 11727, 0, 0, 0, -10121, 10121]","[0.0, 1.3030000000000002, 0.0, 0.0, 0.30766666666666664, 1.1245555555555555, 1.1245555555555555]",7,M08310,"[1792, 0, 3170, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep']",8.821944444444444,False
can11,6269,"[0, 0, -4640, 0, 0, 0, 0, 6207, 10121, -10119]","[0, 0, 0, 0, 0, 6617, 0, 0, -10121, 10115]","[0, 0.0, 0.3031111111111111, 0.0, 0.0, 0.4129444444444444, 0.0, 0.6896666666666668, 1.1245555555555555, 1.1243333333333334]",10,M06269,"[1361, 0, 0, 1608, 0, 0, 18, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.641166666666667,False
can11,8225,"[0, 0, 0, 0, -4452, 10121, -10112]","[0, 0, -11141, 0, 0, -10121, 10132]","[0.0, 0.0, 0.6642777777777777, 0.0, 0.29266666666666663, 1.1245555555555555, 1.1257777777777778]",7,M08225,"[3034, 0, 0, 4, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.245611111111111,False
can11,6597,"[0, 0, -3030, 0, 0, 0, 0, 6693, 10121, -10133]","[0, 0, 0, 0, 0, 6194, 0, 0, -10121, 10127]","[0, 0.0, 0.21366666666666664, 0.0, 0.0, 0.38944444444444437, 0.0, 0.41716666666666663, 1.1245555555555555, 1.125888888888889]",10,M06597,"[664, 0, 0, 2393, 0, 0, 42, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.370222222222223,False
can11,8308,"[-5758, 0, 0, 0, 0, 0, 852, 10121, -10136]","[0, 0, 0, 9259, 0, 0, 0, -10121, 10134]","[0.36522222222222217, 0.0, 0.0, 0.5597222222222222, 0.0, 0.0, 0.09266666666666666, 1.1245555555555555, 1.1262222222222222]",9,M08308,"[0, 2774, 0, 0, 2346, 0, 0, 0, 0]",True,"['cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.388666666666666,False
can11,8324,"[0, 0, 0, 5802, 10121, -10135]","[0, 25542, 0, 0, -10121, 10117]","[0.0, 1.4643333333333333, 0.0, 0.36766666666666664, 1.1245555555555555, 1.126111111111111]",6,M08324,"[1792, 0, 446, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.320944444444445,False
can11,8297,"[0, 0, -2023, 0, 0, 0, 0, 3124, 10121, -10119]","[0, 0, 0, 0, 0, 2474, 0, 0, -10121, 10134]","[0, 0.0, 0.15772222222222224, 0.0, 0.0, 0.1827777777777778, 0.0, 0.21888888888888888, 1.1245555555555555, 1.1260000000000001]",10,M08297,"[1510, 0, 0, 1700, 0, 0, 152, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.172055555555556,False
can11,6789,"[0, 0, 0, 0, -1093, 10121, -10119]","[0, 0, 3506, 0, 0, -10121, 10136]","[0.0, 0.0, 0.24011111111111108, 0.0, 0.10605555555555556, 1.1245555555555555, 1.1262222222222222]",7,M06789,"[3459, 0, 0, 4, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.059444444444445,False
can11,6649,"[-2872, 0, 0, 0, 5546, 10121, -10132]","[0, 0, 17872, 0, 0, -10121, 10124]","[0.20488888888888893, 0.0, 1.0382222222222222, 0.0, 0.6162222222222222, 1.1245555555555555, 1.1257777777777778]",7,M06649,"[0, 1587, 0, 872, 0, 0, 0]",True,"['cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.569166666666666,False
can11,6788,"[0, 0, -5019, 0, 0, 0, 0, -2536, 10121, -10123]","[0, 0, 0, 0, -19317, 0, 0, 0, -10121, 10125]","[0, 0.0, 0.32416666666666666, 0.0, 1.1184999999999998, 0.0, 0.0, 0.2817777777777778, 1.1245555555555555, 1.125]",10,M06788,"[660, 0, 0, 808, 0, 3384, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.826166666666667,False
can11,8035,"[0, 0, 0, 10957, 10121, -10121]","[0, -26145, 0, 0, -10121, 10136]","[0.0, 1.4978333333333333, 0.0, 1.2174444444444446, 1.1245555555555555, 1.1262222222222222]",6,M08035,"[1792, 0, 413, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.1708333333333325,False
can11,8248,"[0, 0, -81, 0, 0, 0, 5978, 10121, -10121]","[0, 0, 0, 0, -26891, 0, 0, -10121, 10111]","[0, 0.0, 0.04983333333333334, 0.0, 1.5392777777777775, 0.0, 0.3774444444444444, 1.1245555555555555, 1.1245555555555555]",9,M08248,"[338, 0, 0, 1404, 0, 371, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.3291666666666675,False
can11,6548,"[0, 0, -1524, 0, 0, 0, 0, 0, 482, 10121, -10136]","[0, 0, 0, 0, 0, -9764, 0, 0, 0, -10121, 10130]","[0, 0.0, 0.13, 0.0, 0.0, 0.5877777777777777, 0.0, 0.0, 0.0721111111111111, 1.1245555555555555, 1.1262222222222222]",11,M06548,"[407, 0, 0, 2545, 0, 0, 2834, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.826611111111111,False
can13,5736,"[-1026, 0, 0, 0, 0, -8952, 10121, -10121]","[0, 0, 0, 14283, 0, 0, -10121, 10112]","[0.114, 0.0, 0.0, 0.8388333333333333, 0.0, 0.9946666666666667, 1.1245555555555555, 1.1245555555555555]",8,M05736,"[0, 2744, 0, 0, 6, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.9463888888888885,False
can13,8327,"[0, 0, -3154, 0, 0, 0, -1585, 10121, -10114]","[0, 0, 0, 0, -24277, 0, 0, -10121, 10114]","[0, 0.0, 0.22055555555555556, 0.0, 1.3940555555555554, 0.0, 0.1333888888888889, 1.1245555555555555, 1.123777777777778]",9,M08327,"[223, 0, 0, 1349, 0, 516, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.084333333333333,False
can11,6790,"[0, 0, -5358, 0, 0, 0, 0, 5088, 10121, -10111]","[0, 0, 0, 0, 0, -10673, 0, 0, -10121, 10133]","[0, 0.0, 0.34299999999999997, 0.0, 0.0, 0.6382777777777778, 0.0, 0.32799999999999996, 1.1245555555555555, 1.125888888888889]",10,M06790,"[344, 0, 0, 2375, 0, 0, 2, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.281055555555556,False
can11,6750,"[0, 0, -817, 0, 0, 0, 0, 2555, 10121, -10130]","[0, 0, 0, 0, -28334, 0, 0, 0, -10121, 10121]","[0, 0.0, 0.09072222222222222, 0.0, 1.6194444444444445, 0.0, 0.0, 0.18727777777777777, 1.1245555555555555, 1.1255555555555556]",10,M06750,"[839, 0, 0, 862, 0, 2976, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.825333333333333,False
can11,6787,"[0, 0, -2708, 0, 0, 0, 0, -3585, 10121, -10145]","[0, 0, 0, 0, -7037, 0, 0, 0, -10121, 10110]","[0, 0.0, 0.1957777777777778, 0.0, 0.43627777777777776, 0.0, 0.0, 0.2445, 1.1245555555555555, 1.1272222222222221]",10,M06787,"[406, 0, 0, 1190, 0, 4102, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.8265,False
can11,8034,"[-316, 0, 0, 0, 0, 0, -2637, 10121, -10141]","[0, 0, 0, 3679, 0, 0, 0, -10121, 10120]","[0.0628888888888889, 0.0, 0.0, 0.24972222222222223, 0.0, 0.0, 0.19183333333333336, 1.1245555555555555, 1.1267777777777779]",9,M08034,"[0, 3378, 0, 0, 2691, 0, 0, 0, 0]",True,"['cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.824666666666666,False
can11,8212,"[0, 0, -1240, 0, 0, 0, 0, -4513, 10121, -10133]","[0, 0, 0, 0, 17974, 0, 0, 0, -10121, 10130]","[0, 0.0, 0.11422222222222222, 0.0, 1.0438888888888889, 0.0, 0.0, 0.29605555555555557, 1.1245555555555555, 1.125888888888889]",10,M08212,"[1520, 0, 0, 158, 0, 3444, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.826888888888888,False
can11,8332,"[0, 0, 0, 0, 5669, 10121, -10116]","[0, 0, 5223, 0, 0, -10121, 10106]","[0.0, 0.0, 0.33549999999999996, 0.0, 0.36027777777777775, 1.1245555555555555, 1.124]",7,M08332,"[3345, 0, 0, 23, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.311444444444445,False
can13,5602,"[0, 0, -637, 0, 0, 0, 0, -7752, 10121, -10130]","[0, 0, 0, 0, 0, -5224, 0, 0, -10121, 10118]","[0, 0.0, 0.08072222222222222, 0.0, 0.0, 0.33555555555555555, 0.0, 0.8613333333333334, 1.1245555555555555, 1.1255555555555556]",10,M05602,"[1367, 0, 0, 1873, 0, 0, 47, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.814055555555555,False
can13,8291,"[0, 0, -3025, 0, 0, 0, 0, 0, 2027, 10121, -10103]","[0, 0, 0, 0, 0, -1332, 0, 0, 0, -10121, 10123]","[0, 0.0, 0.21338888888888888, 0.0, 0.0, 0.11933333333333333, 0.0, 0.0, 0.15794444444444444, 1.1245555555555555, 1.1247777777777779]",11,M08291,"[877, 0, 0, 1993, 0, 0, 2908, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.51838888888889,False
can13,5554,"[0, 0, 0, 0, 10632, 10121, -10116]","[0, 0, -724, 0, 0, -10121, 10121]","[0.0, 0.0, 0.08555555555555555, 0.0, 0.636, 1.1245555555555555, 1.1245555555555555]",7,M05554,"[3616, 0, 0, 1, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.587722222222222,False
can11,6785,"[0, 0, 0, 0, -1135, 10121, -10130]","[0, 22221, 0, 0, 0, -10121, 10131]","[0.0, 1.2798333333333334, 0.0, 0.0, 0.1083888888888889, 1.1245555555555555, 1.1256666666666666]",7,M06785,"[1792, 0, 2993, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.424166666666666,False
can11,6600,"[0, 0, 0, 0, 952, 10121, -10110]","[0, -23263, 0, 0, 0, -10121, 10109]","[0.0, 1.3377222222222223, 0.0, 0.0, 0.09822222222222221, 1.1245555555555555, 1.1233333333333333]",7,M06600,"[1792, 0, 2921, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.397277777777777,False
can11,2015,"[0, 0, -8252, 0, 0, 0, 0, 0, -1803, 10121, -10122]","[0, 0, 0, 0, 0, 3113, 0, 0, 0, -10121, 10124]","[0, 0.0, 0.5037777777777778, 0.0, 0.0, 0.2182777777777778, 0.0, 0.0, 0.14550000000000002, 1.1245555555555555, 1.124888888888889]",11,M02015,"[1170, 0, 0, 883, 0, 0, 3325, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.495055555555556,False
can11,8309,"[0, 0, 0, 0, -87, 10121, -10111]","[0, 0, -2542, 0, 0, -10121, 10106]","[0.0, 0.0, 0.18655555555555559, 0.0, 0.050166666666666665, 1.1245555555555555, 1.1234444444444445]",7,M08309,"[3512, 0, 0, 4, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.0007777777777775,False
can11,8304,"[0, 0, 0, 0, -4928, 10121, -10130]","[0, 0, 6585, 0, 0, -10121, 10108]","[0.0, 0.0, 0.4111666666666667, 0.0, 0.3191111111111111, 1.1245555555555555, 1.1255555555555556]",7,M08304,"[3290, 0, 0, 1, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.271833333333333,False
can11,6549,"[0, 0, -2928, 0, 0, 0, 0, 5935, 10121, -10110]","[0, 0, 0, 0, 0, 9105, 0, 0, -10121, 10106]","[0, 0.0, 0.20800000000000002, 0.0, 0.0, 0.5511666666666667, 0.0, 0.37505555555555553, 1.1245555555555555, 1.1233333333333333]",10,M06549,"[1302, 0, 0, 1641, 0, 0, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.325555555555555,False
can13,5588,"[0, 0, 0, 0, 0, 4458, 10121, -10127]","[0, 0, -12387, 0, 0, 0, -10121, 10129]","[0.0, 0.0, 0.7335, 0.0, 0.0, 0.29300000000000004, 1.1245555555555555, 1.1254444444444445]",8,M05588,"[2538, 0, 0, 3011, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.825722222222222,False
can13,4622,"[0, 0, 0, 0, 2313, 10121, -10136]","[0, -25553, 0, 0, 0, -10121, 10108]","[0.0, 1.4649444444444444, 0.0, 0.0, 0.17383333333333334, 1.1245555555555555, 1.1262222222222222]",7,M04622,"[1792, 0, 3138, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.819722222222222,False
can13,6659,"[0, 0, 0, 0, 6904, 10121, -10129]","[0, 0, -14600, 0, 0, -10121, 10124]","[0.0, 0.0, 0.8564444444444445, 0.0, 0.4288888888888888, 1.1245555555555555, 1.1254444444444445]",7,M06659,"[2836, 0, 0, 10, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.381499999999999,False
can11,4299,"[0, 0, -1565, 0, 0, 0, 0, 1393, 10121, -10130]","[0, 0, 0, 0, 12930, 0, 0, 0, -10121, 10121]","[0, 0.0, 0.13227777777777777, 0.0, 1.4366666666666668, 0.0, 0.0, 0.12272222222222222, 1.1245555555555555, 1.1255555555555556]",10,M04299,"[143, 0, 0, 1517, 0, 3224, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep']",8.82611111111111,False
can11,8307,"[0, 0, -1209, 0, 0, 0, -8926, 10121, -10119]","[0, 0, 0, 0, -31589, 0, 0, -10121, 10108]","[0, 0.0, 0.1125, 0.0, 1.8002777777777779, 0.0, 0.9917777777777778, 1.1245555555555555, 1.1243333333333334]",9,M08307,"[228, 0, 0, 1452, 0, 110, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.943277777777777,False
can11,8288,"[0, 0, 0, 0, 4148, 10121, -10121]","[0, 0, -10429, 0, 0, -10121, 10129]","[0.0, 0.0, 0.6247222222222222, 0.0, 0.2757777777777778, 1.1245555555555555, 1.1254444444444445]",7,M08288,"[3065, 0, 0, 13, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.2283888888888885,False
can11,8301,"[0, 0, -919, 0, 0, 0, 2967, 10121, -10128]","[0, 0, 0, 0, 22699, 0, 0, -10121, 10133]","[0, 0.0, 0.09638888888888889, 0.0, 1.3063888888888888, 0.0, 0.2101666666666667, 1.1245555555555555, 1.125888888888889]",9,M08301,"[649, 0, 0, 1047, 0, 604, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.163222222222222,False
can13,5582,"[0, 0, 0, 0, 0, 4682, 10121, -10130]","[0, 0, 2039, 0, 0, 0, -10121, 10136]","[0.0, 0.0, 0.15861111111111112, 0.0, 0.0, 0.3054444444444444, 1.1245555555555555, 1.1262222222222222]",8,M05582,"[3540, 0, 0, 2566, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.821111111111112,False
can13,8216,"[0, 0, 0, 0, 4506, 10121, -10111]","[0, -11799, 0, 0, 0, -10121, 10127]","[0.0, 0.7008333333333333, 0.0, 0.0, 0.29566666666666663, 1.1245555555555555, 1.1252222222222223]",7,M08216,"[1792, 0, 3790, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.828333333333333,False
can13,6658,"[0, 0, -6638, 0, 0, 0, 0, 0, 814, 10121, -10125]","[0, 0, 0, 0, 0, -9456, 0, 0, 0, -10121, 10127]","[0, 0.0, 0.41411111111111104, 0.0, 0.0, 0.5706666666666667, 0.0, 0.0, 0.09055555555555556, 1.1245555555555555, 1.1252222222222223]",11,M06658,"[418, 0, 0, 2298, 0, 0, 2343, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.383722222222222,False
can13,7872,"[0, 0, -717, 0, 0, 0, 0, 12381, 10121, -10132]","[0, 0, 0, 0, 0, 13034, 0, 0, -10121, 10136]","[0, 0.0, 0.08516666666666665, 0.0, 0.0, 0.7694444444444445, 0.0, 1.3756666666666668, 1.1245555555555555, 1.1262222222222222]",10,M07872,"[1282, 0, 0, 1559, 0, 0, 7, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.329055555555556,False
can13,5761,"[0, 0, 0, 0, 5493, 10121, -10131]","[0, 0, -4844, 0, 0, -10121, 10133]","[0.0, 0.0, 0.31444444444444447, 0.0, 0.3505, 1.1245555555555555, 1.125888888888889]",7,M05761,"[3226, 0, 0, 162, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.303555555555556,False
