busid,canid,motor_steps_P,motor_steps_T,move_time,nrows,posid,postpause,required,speed_mode_P,speed_mode_T,total_time,failed_to_send
can10,7492,"[2783, 10121, -10121]","[-2315, -10121, 10121]","[0.30922222222222223, 1.1245555555555555, 1.1245555555555555]",3,M07492,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.5583333333333336,False
can10,7622,"[-832, 10121, -10121]","[-2730, -10121, 10121]","[0.30333333333333334, 1.1245555555555555, 1.1245555555555555]",3,M07622,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.5524444444444443,False
can10,7466,"[-1223, 10121, -10121]","[-2124, -10121, 10121]","[0.23600000000000002, 1.1245555555555555, 1.1245555555555555]",3,M07466,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.4851111111111113,False
can10,7413,"[0, 0, -207, 10121, -10121]","[0, 0, 1609, -10121, 10121]","[0, 0.0, 0.17877777777777779, 1.1245555555555555, 1.1245555555555555]",5,M07413,"[2655, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.083222222222222,False
can10,7657,"[-5196, 10121, -10121]","[478, -10121, 10121]","[0.5773333333333334, 1.1245555555555555, 1.1245555555555555]",3,M07657,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.8264444444444443,False
can10,7476,"[-3660, 10121, -10121]","[-2857, -10121, 10121]","[0.4066666666666667, 1.1245555555555555, 1.1245555555555555]",3,M07476,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.655777777777778,False
can10,7464,"[4139, 10121, -10121]","[371, -10121, 10121]","[0.4598888888888889, 1.1245555555555555, 1.1245555555555555]",3,M07464,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.7089999999999996,False
can10,7758,"[-4200, 10121, -10121]","[-511, -10121, 10121]","[0.4666666666666667, 1.1245555555555555, 1.1245555555555555]",3,M07758,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.7157777777777774,False
can11,5789,"[0, 0, -524, 10121, -10121]","[0, 0, -1058, -10121, 10121]","[0, 0.0, 0.11755555555555557, 1.1245555555555555, 1.1245555555555555]",5,M05789,"[2721, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.087444444444444,False
can11,5776,"[-3427, 10121, -10121]","[2098, -10121, 10121]","[0.3807777777777778, 1.1245555555555555, 1.1245555555555555]",3,M05776,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.629888888888889,False
can10,7600,"[-4395, 10121, -10121]","[2864, -10121, 10121]","[0.48833333333333334, 1.1245555555555555, 1.1245555555555555]",3,M07600,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.7374444444444443,False
can10,7468,"[0, 0, 1171, 10121, -10121]","[0, 0, 1046, -10121, 10121]","[0, 0.0, 0.13011111111111112, 1.1245555555555555, 1.1245555555555555]",5,M07468,"[2713, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.091888888888889,False
can10,7462,"[-718, 10121, -10121]","[-2180, -10121, 10121]","[0.24222222222222223, 1.1245555555555555, 1.1245555555555555]",3,M07462,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.4913333333333334,False
can11,5689,"[1606, 10121, -10121]","[149, -10121, 10121]","[0.17844444444444446, 1.1245555555555555, 1.1245555555555555]",3,M05689,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.4275555555555552,False
can11,5787,"[2097, 10121, -10121]","[-4534, -10121, 10121]","[0.5037777777777778, 1.1245555555555555, 1.1245555555555555]",3,M05787,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.752888888888889,False
can11,7632,"[0, 0, 2449, 10121, -10121]","[0, 0, -507, -10121, 10121]","[0, 0.0, 0.27211111111111114, 1.1245555555555555, 1.1245555555555555]",5,M07632,"[2569, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.0905555555555555,False
can11,7402,"[0, 0, -1648, 10121, -10121]","[0, 0, -2017, -10121, 10121]","[0, 0.0, 0.22411111111111112, 1.1245555555555555, 1.1245555555555555]",5,M07402,"[2618, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.091111111111111,False
can10,7470,"[0, 0, 1791, 10121, -10121]","[0, 0, 583, -10121, 10121]","[0, 0.0, 0.19900000000000004, 1.1245555555555555, 1.1245555555555555]",5,M07470,"[2449, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.8966666666666665,False
can10,1739,"[-15, 10121, -10121]","[3994, -10121, 10121]","[0.4437777777777778, 1.1245555555555555, 1.1245555555555555]",3,M01739,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.6928888888888887,False
can11,5779,"[-1715, 10121, -10121]","[2372, -10121, 10121]","[0.2635555555555556, 1.1245555555555555, 1.1245555555555555]",3,M05779,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.5126666666666666,False
can11,7633,"[864, 10121, -10121]","[-944, -10121, 10121]","[0.10488888888888889, 1.1245555555555555, 1.1245555555555555]",3,M07633,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.354,False
can11,5775,"[-2409, 10121, -10121]","[5255, -10121, 10121]","[0.5838888888888889, 1.1245555555555555, 1.1245555555555555]",3,M05775,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.833,False
can11,7412,"[3973, 10121, -10121]","[-601, -10121, 10121]","[0.4414444444444445, 1.1245555555555555, 1.1245555555555555]",3,M07412,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.6905555555555556,False
can11,7278,"[0, 0, -2517, 10121, -10121]","[0, 0, -1099, -10121, 10121]","[0, 0.0, 0.2796666666666667, 1.1245555555555555, 1.1245555555555555]",5,M07278,"[2536, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.064555555555556,False
can11,7282,"[3244, 10121, -10121]","[-955, -10121, 10121]","[0.36044444444444446, 1.1245555555555555, 1.1245555555555555]",3,M07282,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.6095555555555556,False
can11,5739,"[-2776, 10121, -10121]","[5090, -10121, 10121]","[0.5655555555555556, 1.1245555555555555, 1.1245555555555555]",3,M05739,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.8146666666666667,False
can11,5698,"[-1049, 10121, -10121]","[4252, -10121, 10121]","[0.4724444444444445, 1.1245555555555555, 1.1245555555555555]",3,M05698,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.7215555555555557,False
can11,7217,"[0, 0, -1511, 10121, -10121]","[0, 0, 568, -10121, 10121]","[0, 0.0, 0.1678888888888889, 1.1245555555555555, 1.1245555555555555]",5,M07217,"[2675, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.091777777777778,False
can11,5644,"[768, 10121, -10121]","[499, -10121, 10121]","[0.08533333333333334, 1.1245555555555555, 1.1245555555555555]",3,M05644,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.3344444444444443,False
can11,6854,"[-4172, 10121, -10121]","[3673, -10121, 10121]","[0.4635555555555556, 1.1245555555555555, 1.1245555555555555]",3,M06854,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.7126666666666663,False
can11,7572,"[0, 0, 155, 10121, -10121]","[0, 0, 2017, -10121, 10121]","[0, 0.0, 0.22411111111111112, 1.1245555555555555, 1.1245555555555555]",5,M07572,"[2619, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.092555555555556,False
can11,5777,"[-1341, 10121, -10121]","[2716, -10121, 10121]","[0.3017777777777778, 1.1245555555555555, 1.1245555555555555]",3,M05777,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.550888888888889,False
can11,5778,"[3970, 10121, -10121]","[-2189, -10121, 10121]","[0.4411111111111111, 1.1245555555555555, 1.1245555555555555]",3,M05778,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.6902222222222223,False
can11,7645,"[-729, 10121, -10121]","[3146, -10121, 10121]","[0.34955555555555556, 1.1245555555555555, 1.1245555555555555]",3,M07645,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.5986666666666665,False
can11,5770,"[-2526, 10121, -10121]","[3061, -10121, 10121]","[0.34011111111111114, 1.1245555555555555, 1.1245555555555555]",3,M05770,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.5892222222222223,False
can11,5786,"[2240, 10121, -10121]","[-3476, -10121, 10121]","[0.38622222222222224, 1.1245555555555555, 1.1245555555555555]",3,M05786,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.6353333333333335,False
can11,7639,"[0, 0, 513, 10121, -10121]","[0, 0, 1374, -10121, 10121]","[0, 0.0, 0.15266666666666667, 1.1245555555555555, 1.1245555555555555]",5,M07639,"[2691, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.092666666666666,False
can11,7644,"[0, 0, 2403, 10121, -10121]","[0, 0, -1882, -10121, 10121]","[0, 0.0, 0.267, 1.1245555555555555, 1.1245555555555555]",5,M07644,"[2569, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.084666666666666,False
can11,5745,"[0, 0, 1663, 10121, -10121]","[0, 0, -1098, -10121, 10121]","[0, 0.0, 0.1847777777777778, 1.1245555555555555, 1.1245555555555555]",5,M05745,"[2656, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.089666666666666,False
can11,5688,"[2855, 10121, -10121]","[-851, -10121, 10121]","[0.31722222222222224, 1.1245555555555555, 1.1245555555555555]",3,M05688,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.5663333333333336,False
can11,7463,"[0, 0, -2264, 10121, -10121]","[0, 0, 2589, -10121, 10121]","[0, 0.0, 0.2876666666666667, 1.1245555555555555, 1.1245555555555555]",5,M07463,"[2551, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.087666666666667,False
can11,7636,"[0, 0, 1686, 10121, -10121]","[0, 0, 2520, -10121, 10121]","[0, 0.0, 0.28, 1.1245555555555555, 1.1245555555555555]",5,M07636,"[2561, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.089944444444444,False
can11,7637,"[0, 0, 2518, 10121, -10121]","[0, 0, -1024, -10121, 10121]","[0, 0.0, 0.2797777777777778, 1.1245555555555555, 1.1245555555555555]",5,M07637,"[2558, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.0872222222222225,False
can11,7276,"[1713, 10121, -10121]","[-3253, -10121, 10121]","[0.36144444444444446, 1.1245555555555555, 1.1245555555555555]",3,M07276,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.6105555555555555,False
can11,7281,"[-1876, 10121, -10121]","[788, -10121, 10121]","[0.20844444444444446, 1.1245555555555555, 1.1245555555555555]",3,M07281,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.4575555555555555,False
can11,5771,"[0, 0, 1911, 10121, -10121]","[0, 0, -437, -10121, 10121]","[0, 0.0, 0.21233333333333335, 1.1245555555555555, 1.1245555555555555]",5,M05771,"[2611, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.071999999999999,False
can13,1387,"[0, 0, 444, 10121, -10121]","[0, 0, 1921, -10121, 10121]","[0, 0.0, 0.21344444444444446, 1.1245555555555555, 1.1245555555555555]",5,M01387,"[2630, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.092444444444444,False
can13,1637,"[0, 0, -1140, 10121, -10121]","[0, 0, -2378, -10121, 10121]","[0, 0.0, 0.26422222222222225, 1.1245555555555555, 1.1245555555555555]",5,M01637,"[2514, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.026888888888889,False
can11,5772,"[3912, 10121, -10121]","[-701, -10121, 10121]","[0.4346666666666667, 1.1245555555555555, 1.1245555555555555]",3,M05772,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.683777777777778,False
can11,7756,"[0, 0, -1742, 10121, -10121]","[0, 0, 330, -10121, 10121]","[0, 0.0, 0.19355555555555556, 1.1245555555555555, 1.1245555555555555]",5,M07756,"[2649, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.0920000000000005,False
can13,1648,"[-1016, 10121, -10121]","[2941, -10121, 10121]","[0.3267777777777778, 1.1245555555555555, 1.1245555555555555]",3,M01648,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.5758888888888887,False
can13,2452,"[0, 0, -1428, 10121, -10121]","[0, 0, -647, -10121, 10121]","[0, 0.0, 0.15866666666666668, 1.1245555555555555, 1.1245555555555555]",5,M02452,"[2684, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.091555555555555,False
can13,1636,"[-664, 10121, -10121]","[-2866, -10121, 10121]","[0.3184444444444445, 1.1245555555555555, 1.1245555555555555]",3,M01636,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.567555555555556,False
can13,2417,"[0, 0, -1100, 10121, -10121]","[0, 0, 1679, -10121, 10121]","[0, 0.0, 0.18655555555555556, 1.1245555555555555, 1.1245555555555555]",5,M02417,"[2657, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.093111111111112,False
can13,2044,"[0, 0, 339, 10121, -10121]","[0, 0, -684, -10121, 10121]","[0, 0.0, 0.07600000000000001, 1.1245555555555555, 1.1245555555555555]",5,M02044,"[2767, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.092555555555555,False
can13,2552,"[-122, 10121, -10121]","[-586, -10121, 10121]","[0.06511111111111112, 1.1245555555555555, 1.1245555555555555]",3,M02552,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.314222222222222,False
can11,5773,"[0, 0, -1329, 10121, -10121]","[0, 0, 1314, -10121, 10121]","[0, 0.0, 0.14766666666666667, 1.1245555555555555, 1.1245555555555555]",5,M05773,"[2691, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.0873333333333335,False
can11,7759,"[898, 10121, -10121]","[-7407, -10121, 10121]","[0.8230000000000001, 1.1245555555555555, 1.1245555555555555]",3,M07759,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",3.072111111111111,False
can11,7162,"[0, 0, 1088, 10121, -10121]","[0, 0, 2259, -10121, 10121]","[0, 0.0, 0.251, 1.1245555555555555, 1.1245555555555555]",5,M07162,"[2510, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.010111111111111,False
can13,3005,"[0, 0, 536, 10121, -10121]","[0, 0, 1166, -10121, 10121]","[0, 0.0, 0.12955555555555556, 1.1245555555555555, 1.1245555555555555]",5,M03005,"[2379, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.757777777777777,False
can13,1403,"[1156, 10121, -10121]","[-312, -10121, 10135]","[0.12844444444444444, 1.1245555555555555, 1.126111111111111]",3,M01403,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['cruise', 'creep', 'creep']",2.379111111111111,False
can13,2292,"[0, 0, 1042, 10121, -10121]","[0, 0, -2147, -10121, 10121]","[0, 0.0, 0.23855555555555558, 1.1245555555555555, 1.1245555555555555]",5,M02292,"[2488, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.975777777777778,False
can13,1544,"[456, 10121, -10121]","[-1500, -10121, 10121]","[0.16666666666666666, 1.1245555555555555, 1.1245555555555555]",3,M01544,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.4157777777777776,False
can13,2489,"[-1673, 10121, -10121]","[-1715, -10121, 10121]","[0.19055555555555556, 1.1245555555555555, 1.1245555555555555]",3,M02489,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.4396666666666667,False
can13,1553,"[3318, 10121, -10121]","[-3708, -10121, 10121]","[0.41200000000000003, 1.1245555555555555, 1.1245555555555555]",3,M01553,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.6611111111111114,False
can13,5753,"[2875, 10121, -10121]","[145, -10121, 10121]","[0.3194444444444444, 1.1245555555555555, 1.1245555555555555]",3,M05753,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.5685555555555553,False
can11,7161,"[0, 0, -1171, 10121, -10121]","[0, 0, 2125, -10121, 10121]","[0, 0.0, 0.2361111111111111, 1.1245555555555555, 1.1245555555555555]",5,M07161,"[2487, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.972444444444444,False
can11,7183,"[0, 0, 965, 10121, -10121]","[0, 0, -382, -10121, 10121]","[0, 0.0, 0.10722222222222222, 1.1245555555555555, 1.1245555555555555]",5,M07183,"[2357, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.713555555555556,False
can11,7757,"[4497, 10121, -10121]","[-1645, -10121, 10121]","[0.4996666666666667, 1.1245555555555555, 1.1245555555555555]",3,M07757,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.7487777777777778,False
can13,2068,"[-9279, 10121, -10121]","[5723, -10121, 10121]","[1.0310000000000001, 1.1245555555555555, 1.1245555555555555]",3,M02068,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",3.280111111111111,False
can13,2306,"[0, 0, 1606, 10121, -10121]","[0, 0, 1171, -10121, 10121]","[0, 0.0, 0.17844444444444446, 1.1245555555555555, 1.1245555555555555]",5,M02306,"[2440, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.867222222222222,False
can13,1585,"[0, 0, 2230, 10121, -10121]","[0, 0, -2390, -10121, 10121]","[0, 0.0, 0.26555555555555554, 1.1245555555555555, 1.1245555555555555]",5,M01585,"[2568, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.082222222222223,False
can13,5720,"[0, 0, 1296, 10121, -10121]","[0, 0, -83, -10121, 10121]","[0, 0.0, 0.144, 1.1245555555555555, 1.1245555555555555]",5,M05720,"[2699, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.092555555555555,False
can13,2557,"[-292, 10121, -10121]","[2348, -10121, 10121]","[0.2608888888888889, 1.1245555555555555, 1.1245555555555555]",3,M02557,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.51,False
can13,2462,"[2228, 10121, -10121]","[-401, -10121, 10121]","[0.24755555555555556, 1.1245555555555555, 1.1245555555555555]",3,M02462,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.4966666666666666,False
can13,1638,"[2143, 10121, -10121]","[-1333, -10121, 10121]","[0.23811111111111113, 1.1245555555555555, 1.1245555555555555]",3,M01638,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.487222222222222,False
can11,7164,"[1365, 10121, -10121]","[2380, -10121, 10121]","[0.2644444444444444, 1.1245555555555555, 1.1245555555555555]",3,M07164,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.5135555555555555,False
can13,2553,"[0, 0, -630, 10121, -10121]","[0, 0, 1122, -10121, 10121]","[0, 0.0, 0.12466666666666668, 1.1245555555555555, 1.1245555555555555]",5,M02553,"[2374, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.748222222222222,False
can13,1783,"[2710, 10121, -10121]","[510, -10121, 10121]","[0.3011111111111111, 1.1245555555555555, 1.1245555555555555]",3,M01783,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.550222222222222,False
can13,2528,"[0, 0, -2501, 10121, -10121]","[0, 0, 327, -10121, 10121]","[0, 0.0, 0.2778888888888889, 1.1245555555555555, 1.1245555555555555]",5,M02528,"[2566, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.093333333333334,False
can13,2418,"[0, 0, -440, 10121, -10121]","[0, 0, -408, -10121, 10121]","[0, 0.0, 0.04888888888888889, 1.1245555555555555, 1.1245555555555555]",5,M02418,"[2779, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.077444444444445,False
can13,2445,"[3949, 10121, -10121]","[-1321, -10121, 10121]","[0.4387777777777778, 1.1245555555555555, 1.1245555555555555]",3,M02445,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.6878888888888888,False
can13,1615,"[0, 0, -111, 10121, -10121]","[0, 0, 1881, -10121, 10121]","[0, 0.0, 0.20900000000000002, 1.1245555555555555, 1.1245555555555555]",5,M01615,"[2485, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.943222222222222,False
can13,1978,"[-4858, 10121, -10121]","[3997, -10121, 10121]","[0.5397777777777778, 1.1245555555555555, 1.1245555555555555]",3,M01978,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.7888888888888888,False
can13,6583,"[1337, 10121, -10121]","[-1445, -10121, 10121]","[0.16055555555555556, 1.1245555555555555, 1.1245555555555555]",3,M06583,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.4096666666666664,False
can12,5408,"[-1589, 10121, -10121]","[1625, -10121, 10121]","[0.18055555555555555, 1.1245555555555555, 1.1245555555555555]",3,M05408,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.429666666666667,False
can12,4769,"[901, 10121, -10121]","[1207, -10121, 10121]","[0.13411111111111113, 1.1245555555555555, 1.1245555555555555]",3,M04769,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.383222222222222,False
