busid,canid,motor_steps_P,motor_steps_T,move_time,nrows,posid,postpause,required,speed_mode_P,speed_mode_T,total_time,failed_to_send
can10,7622,"[0, 0, -6529, 0, 0, 0, 0, 1836, 10121, -10114]","[0, 0, 0, 0, -21589, 0, 0, 0, -10121, 10118]","[0, 0.0, 0.4080555555555555, 0.0, 1.2447222222222223, 0.0, 0.0, 0.14733333333333332, 1.1245555555555555, 1.1242222222222222]",10,M07622,"[421, 0, 0, 2837, 0, 2981, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.288055555555555,False
can10,7466,"[0, 0, -1797, 0, 0, 0, 0, 0, -681, 10121, -10114]","[0, 0, 0, 0, 0, 10062, 0, 0, 0, -10121, 10125]","[0, 0.0, 0.14516666666666667, 0.0, 0.0, 0.6043333333333334, 0.0, 0.0, 0.08316666666666667, 1.1245555555555555, 1.125]",11,M07466,"[1478, 0, 0, 3241, 0, 0, 2768, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.568999999999999,False
can10,7413,"[0, 0, 0, 0, 0, -661, 10121, -10118]","[0, 0, 512, 0, 0, 0, -10121, 10108]","[0.0, 0.0, 0.07377777777777778, 0.0, 0.0, 0.08205555555555556, 1.1245555555555555, 1.1242222222222222]",8,M07413,"[4276, 0, 0, 3890, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.57011111111111,False
can10,7657,"[0, 0, 0, 0, 6436, 10121, -10113]","[0, 0, 11584, 0, 0, -10121, 10119]","[0.0, 0.0, 0.6888888888888889, 0.0, 0.40288888888888885, 1.1245555555555555, 1.1243333333333334]",7,M07657,"[4791, 0, 0, 15, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",8.146444444444445,False
can10,7476,"[0, 0, 0, 0, 6271, 10121, -10130]","[0, 0, -2214, 0, 0, -10121, 10109]","[0.0, 0.0, 0.16833333333333333, 0.0, 0.3937222222222222, 1.1245555555555555, 1.1255555555555556]",7,M07476,"[4228, 0, 0, 1098, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",8.138499999999999,False
can10,7464,"[0, 0, 0, 0, -4899, 10121, -10121]","[0, 0, 10606, 0, 0, -10121, 10113]","[0.0, 0.0, 0.6345555555555555, 0.0, 0.5443333333333333, 1.1245555555555555, 1.1245555555555555]",7,M07464,"[4831, 0, 0, 29, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",8.288111111111112,False
can10,7758,"[0, 0, -834, 0, 0, 0, 8032, 10121, -10150]","[0, 0, 0, 0, -24174, 0, 0, -10121, 10135]","[0, 0.0, 0.09166666666666666, 0.0, 1.3883333333333334, 0.0, 0.4915555555555555, 1.1245555555555555, 1.1277777777777778]",9,M07758,"[1247, 0, 0, 2327, 0, 440, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",8.238555555555555,False
can11,5789,"[0, 0, 0, 0, 3043, 10121, -10130]","[0, 31852, 0, 0, 0, -10121, 10117]","[0.0, 1.8148888888888888, 0.0, 0.0, 0.2143888888888889, 1.1245555555555555, 1.1255555555555556]",7,M05789,"[3666, 0, 2604, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.549222222222223,False
can11,5776,"[0, 0, -6167, 0, 0, 0, 0, 0, 2228, 10121, -10112]","[0, 0, 0, 0, 0, -4382, 0, 0, 0, -10121, 10135]","[0, 0.0, 0.3879444444444444, 0.0, 0.0, 0.28877777777777774, 0.0, 0.0, 0.16911111111111113, 1.1245555555555555, 1.126111111111111]",11,M05776,"[1177, 0, 0, 3636, 0, 0, 2422, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.33211111111111,False
can10,7600,"[0, 0, -3245, 0, 0, 0, 0, 6288, 10121, -10098]","[0, 0, 0, 0, 0, -7541, 0, 0, -10121, 10124]","[0, 0.0, 0.2256111111111111, 0.0, 0.0, 0.46427777777777773, 0.0, 0.3946666666666666, 1.1245555555555555, 1.124888888888889]",10,M07600,"[226, 0, 0, 3687, 0, 0, 892, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",8.138777777777777,False
can10,7468,"[0, 0, -240, 0, 0, 0, 0, 0, 1501, 10121, -10106]","[0, 0, 0, 0, 0, 11612, 0, 0, 0, -10121, 10120]","[0, 0.0, 0.05866666666666667, 0.0, 0.0, 0.6904444444444444, 0.0, 0.0, 0.12872222222222224, 1.1245555555555555, 1.1244444444444444]",11,M07468,"[208, 0, 0, 4531, 0, 0, 2702, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.567499999999999,False
can10,7462,"[0, 0, -834, 0, 0, 0, 0, 5752, 10121, -10134]","[0, 0, 0, 0, 0, -7202, 0, 0, -10121, 10106]","[0, 0.0, 0.09166666666666666, 0.0, 0.0, 0.4454444444444444, 0.0, 0.3648888888888889, 1.1245555555555555, 1.1260000000000001]",10,M07462,"[1156, 0, 0, 3326, 0, 0, 475, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",8.110111111111111,False
can11,5689,"[0, 0, -6269, 0, 0, 0, 0, -2566, 10121, -10118]","[0, 0, 0, 0, 0, -4936, 0, 0, -10121, 10134]","[0, 0.0, 0.393611111111111, 0.0, 0.0, 0.31955555555555554, 0.0, 0.18788888888888886, 1.1245555555555555, 1.1260000000000001]",10,M05689,"[394, 0, 0, 3868, 0, 0, 519, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.933111111111112,False
can11,5787,"[0, 0, -5439, 0, 0, 0, 0, 0, 3089, 10121, -10125]","[0, 0, 0, 0, 0, 582, 0, 0, 0, -10121, 10124]","[0, 0.0, 0.3475, 0.0, 0.0, 0.07766666666666666, 0.0, 0.0, 0.21694444444444444, 1.1245555555555555, 1.125]",11,M05787,"[1104, 0, 0, 2671, 0, 0, 3891, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.556444444444445,False
can11,7632,"[-1265, 0, 0, 0, -2659, 10121, -10132]","[0, 0, 17090, 0, 0, -10121, 10135]","[0.11561111111111111, 0.0, 0.9947777777777779, 0.0, 0.19305555555555556, 1.1245555555555555, 1.126111111111111]",7,M07632,"[0, 3550, 0, 834, 0, 0, 0]",True,"['cruise', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.938388888888889,False
can11,7402,"[0, 0, 0, 0, 4787, 10121, -10118]","[0, 0, 8160, 0, 0, -10121, 10107]","[0.0, 0.0, 0.49866666666666665, 0.0, 0.31127777777777776, 1.1245555555555555, 1.1242222222222222]",7,M07402,"[4678, 0, 0, 318, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",8.054722222222223,False
can10,7470,"[0, 0, -4111, 0, 0, 0, 0, -1740, 10121, -10130]","[0, 0, 0, 0, 0, 1303, 0, 0, -10121, 10113]","[0, 0.0, 0.2737222222222222, 0.0, 0.0, 0.11772222222222221, 0.0, 0.142, 1.1245555555555555, 1.1255555555555556]",10,M07470,"[1123, 0, 0, 2514, 0, 0, 1466, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.886777777777777,False
can10,1739,"[0, 0, -9095, 0, 0, 0, 0, 0, -1674, 10121, -10113]","[0, 0, 0, 0, 0, 12640, 0, 0, 0, -10121, 10119]","[0, 0.0, 0.550611111111111, 0.0, 0.0, 0.7475555555555556, 0.0, 0.0, 0.13833333333333334, 1.1245555555555555, 1.1243333333333334]",11,M01739,"[1056, 0, 0, 3134, 0, 0, 2695, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.569277777777778,False
can11,6855,"[0, 0, -223, 0, 0, 0, 0, 0, 2608, 10121, -10109]","[0, 0, 0, 0, 0, 4235, 0, 0, 0, -10121, 10105]","[0, 0.0, 0.05772222222222222, 0.0, 0.0, 0.2806111111111111, 0.0, 0.0, 0.19022222222222224, 1.1245555555555555, 1.1232222222222223]",11,M06855,"[266, 0, 0, 4243, 0, 0, 3086, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.371722222222223,False
can11,5779,"[-3938, 0, 0, 0, 222, 10121, -10100]","[0, 0, 7385, 0, 0, -10121, 10118]","[0.26411111111111113, 0.0, 0.4556111111111111, 0.0, 0.05766666666666667, 1.1245555555555555, 1.1242222222222222]",7,M05779,"[0, 3402, 0, 1373, 0, 0, 0]",True,"['cruise', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.801111111111111,False
can11,7633,"[0, 0, 0, 0, 0, 3815, 10121, -10111]","[0, 0, 8415, 0, 0, 0, -10121, 10121]","[0.0, 0.0, 0.5128333333333334, 0.0, 0.0, 0.25727777777777777, 1.1245555555555555, 1.1245555555555555]",8,M07633,"[4979, 0, 0, 2568, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.565833333333334,False
can11,5775,"[0, 0, -557, 0, 0, 0, 0, 0, 1597, 10121, -10137]","[0, 0, 0, 0, 0, 5115, 0, 0, 0, -10121, 10120]","[0, 0.0, 0.07627777777777778, 0.0, 0.0, 0.3295, 0.0, 0.0, 0.13405555555555554, 1.1245555555555555, 1.1263333333333334]",11,M05775,"[1507, 0, 0, 3575, 0, 0, 2395, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.268666666666666,False
can11,7412,"[0, 0, 0, 0, 0, 1344, 10121, -10122]","[0, 0, 14365, 0, 0, 0, -10121, 10137]","[0.0, 0.0, 0.843388888888889, 0.0, 0.0, 0.12, 1.1245555555555555, 1.1263333333333334]",8,M07412,"[4650, 0, 0, 2707, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.571555555555555,False
can11,7278,"[0, 0, 0, 9618, 10121, -10106]","[0, -25194, 0, 0, -10121, 10112]","[0.0, 1.445, 0.0, 0.5796666666666667, 1.1245555555555555, 1.1235555555555556]",6,M07278,"[3666, 0, 384, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",8.322444444444445,False
can11,7282,"[-4281, 0, 0, 0, 0, 1468, 10121, -10108]","[0, 0, -22131, 0, 0, 0, -10121, 10124]","[0.2831666666666666, 0.0, 1.2748333333333335, 0.0, 0.0, 0.12688888888888888, 1.1245555555555555, 1.124888888888889]",8,M07282,"[0, 3383, 0, 2929, 0, 0, 0, 0]",True,"['cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.246333333333332,False
can11,5739,"[0, 0, 0, 0, 0, -3078, 10121, -10135]","[0, 0, -1959, 0, 0, 0, -10121, 10112]","[0.0, 0.0, 0.15416666666666667, 0.0, 0.0, 0.21633333333333335, 1.1245555555555555, 1.126111111111111]",8,M05739,"[5335, 0, 0, 2604, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.560388888888887,False
can11,5698,"[0, 0, -7653, 0, 0, 0, 11422, 10121, -10132]","[0, 0, 0, 0, -26056, 0, 0, -10121, 10132]","[0, 0.0, 0.4705, 0.0, 1.4928888888888887, 0.0, 1.269111111111111, 1.1245555555555555, 1.1257777777777778]",9,M05698,"[480, 0, 0, 2715, 0, 336, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",9.01411111111111,False
can11,7217,"[0, 0, 0, -2861, 10121, -10121]","[0, 20902, 0, 0, -10121, 10111]","[0.0, 1.2065555555555554, 0.0, 0.3178888888888889, 1.1245555555555555, 1.1245555555555555]",6,M07217,"[3666, 0, 622, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",8.061666666666667,False
can11,5644,"[0, 0, -4799, 0, 0, 0, 0, 4653, 10121, -10130]","[0, 0, 0, 0, 0, -10350, 0, 0, -10121, 10118]","[0, 0.0, 0.31194444444444447, 0.0, 0.0, 0.6203333333333334, 0.0, 0.30383333333333334, 1.1245555555555555, 1.1255555555555556]",10,M05644,"[1318, 0, 0, 3242, 0, 0, 1, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",8.048611111111112,False
can11,6854,"[0, 0, -3447, 0, 0, 0, 0, 0, 6317, 0, 10121, -10122]","[0, 0, 0, 0, 0, -8734, 0, 4704, 0, -4704, -10121, 10133]","[0, 0.0, 0.23683333333333328, 0.0, 0.0, 0.5305555555555554, 0.0, 0.30666666666666664, 0.39627777777777773, 0.30666666666666664, 1.1245555555555555, 1.125888888888889]",12,M06854,"[1397, 0, 0, 3327, 0, 0, 4, 0, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'cruise', 'creep', 'cruise', 'creep', 'creep']",8.754722222222224,False
can11,7572,"[0, 0, 0, 8303, 10121, -10127]","[0, 14735, 0, 0, -10121, 10124]","[0.0, 0.8639444444444445, 0.0, 0.506611111111111, 1.1245555555555555, 1.1252222222222223]",6,M07572,"[3666, 0, 965, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",8.251055555555554,False
can11,5777,"[0, 0, 0, 0, 8055, 10121, -10118]","[0, 0, -9314, 0, 0, -10121, 10123]","[0.0, 0.0, 0.5627777777777778, 0.0, 0.49283333333333335, 1.1245555555555555, 1.1247777777777779]",7,M05777,"[4845, 0, 0, 87, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",8.236833333333333,False
can11,5778,"[0, 0, 0, 0, 1375, 10121, -10126]","[0, -3953, 0, 0, 0, -10121, 10132]","[0.0, 0.2649444444444445, 0.0, 0.0, 0.12172222222222223, 1.1245555555555555, 1.1257777777777778]",7,M05778,"[3666, 0, 4268, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.5715,False
can11,7645,"[0, 0, -4704, 0, 0, 0, -1235, 10121, -10094]","[0, 0, 0, 0, 9820, 0, 0, -10121, 10109]","[0, 0.0, 0.30666666666666664, 0.0, 0.5908888888888889, 0.0, 0.11394444444444445, 1.1245555555555555, 1.1232222222222223]",9,M07645,"[1320, 0, 0, 2040, 0, 1238, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.856388888888889,False
can11,5770,"[0, 0, -3585, 0, 0, 0, 0, 0, 2793, 10121, -10112]","[0, 0, 0, 0, 0, 12853, 0, 0, 0, -10121, 10132]","[0, 0.0, 0.3983333333333333, 0.0, 0.0, 0.7593888888888889, 0.0, 0.0, 0.2005, 1.1245555555555555, 1.1257777777777778]",11,M05770,"[829, 0, 0, 3502, 0, 0, 2633, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.572,False
can13,1107,"[0, 0, 0, 0, -5200, 10121, -10123]","[0, 0, 13578, 0, 0, -10121, 10112]","[0.0, 0.0, 0.7996666666666666, 0.0, 0.3342222222222222, 1.1245555555555555, 1.1247777777777779]",7,M01107,"[4467, 0, 0, 228, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",8.078222222222223,False
can13,2100,"[0, 0, -2436, 0, 0, 0, 0, -6253, 10121, -10116]","[0, 0, 0, 0, 0, 2189, 0, 0, -10121, 10116]","[0, 0.0, 0.18066666666666664, 0.0, 0.0, 0.16694444444444445, 0.0, 0.3927222222222222, 1.1245555555555555, 1.124]",10,M02100,"[554, 0, 0, 4592, 0, 0, 1, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",8.135944444444444,False
can11,5786,"[0, 0, 0, 0, 1251, 10121, -10124]","[0, -19898, 0, 0, 0, -10121, 10129]","[0.0, 1.1507777777777777, 0.0, 0.0, 0.11483333333333334, 1.1245555555555555, 1.1254444444444445]",7,M05786,"[3666, 0, 3044, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.225999999999999,False
can11,7639,"[0, 0, 0, 6168, 10121, -10112]","[0, -17206, 0, 0, -10121, 10130]","[0.0, 1.0012222222222222, 0.0, 0.38799999999999996, 1.1245555555555555, 1.1255555555555556]",6,M07639,"[3666, 0, 827, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",8.132777777777777,False
