busid,canid,motor_steps_P,motor_steps_T,move_time,nrows,posid,postpause,required,speed_mode_P,speed_mode_T,total_time,failed_to_send
can11,5005,"[0, 0, 0, 0, 1408, 10121, -10105]","[0, 0, -3436, 0, 0, -10121, 10135]","[0.0, 0.0, 0.2362222222222222, 0.0, 0.12355555555555556, 1.1245555555555555, 1.126111111111111]",7,M05005,"[4385, 0, 0, 673, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.668722222222222,False
can10,5428,"[0, 0, 0, 7502, 10121, -10132]","[0, -27521, 0, 0, -10121, 10132]","[0.0, 1.5742777777777777, 0.0, 0.4621111111111111, 1.1245555555555555, 1.1257777777777778]",6,M05428,"[3333, 0, 387, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",8.006944444444443,False
can10,2990,"[0, 0, -4687, 0, 0, 0, 0, 7507, 10121, -10102]","[0, 0, 0, 0, 0, 1639, 0, 0, -10121, 10131]","[0, 0.0, 0.3057222222222222, 0.0, 0.0, 0.1363888888888889, 0.0, 0.46238888888888885, 1.1245555555555555, 1.1256666666666666]",10,M02990,"[640, 0, 0, 4204, 0, 0, 9, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",8.00711111111111,False
can11,5295,"[0, 0, 0, 0, 0, 2870, 10121, -10136]","[0, 0, 4357, 0, 0, 0, -10121, 10131]","[0.0, 0.0, 0.28738888888888886, 0.0, 0.0, 0.20477777777777775, 1.1245555555555555, 1.1262222222222222]",8,M05295,"[5002, 0, 0, 2611, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.356444444444444,False
can11,5382,"[0, 0, -2757, 0, 0, 0, 0, -4235, 10121, -10129]","[0, 0, 0, 0, 0, 8304, 0, 0, -10121, 10115]","[0, 0.0, 0.19850000000000004, 0.0, 0.0, 0.5066666666666666, 0.0, 0.2806111111111111, 1.1245555555555555, 1.1254444444444445]",10,M05382,"[400, 0, 0, 4189, 0, 0, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.825111111111111,False
can11,2670,"[0, 0, 0, 0, 6680, 10121, -10116]","[0, 0, -3093, 0, 0, -10121, 10137]","[0.0, 0.0, 0.21716666666666667, 0.0, 0.41644444444444445, 1.1245555555555555, 1.1263333333333334]",7,M02670,"[5074, 0, 0, 4, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.961833333333332,False
can11,3177,"[-878, 0, 0, 0, 0, 2609, 10121, -10103]","[0, 0, 0, 10022, 0, 0, -10121, 10105]","[0.0941111111111111, 0.0, 0.0, 0.6021111111111112, 0.0, 0.19027777777777777, 1.1245555555555555, 1.1227777777777779]",8,M03177,"[0, 4595, 0, 0, 3, 0, 0, 0]",True,"['cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.732111111111111,False
can11,5454,"[0, 0, 0, 0, -591, 10121, -10107]","[0, 0, 1945, 0, 0, -10121, 10135]","[0.0, 0.0, 0.15338888888888888, 0.0, 0.07816666666666668, 1.1245555555555555, 1.126111111111111]",7,M05454,"[5140, 0, 0, 1, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.623333333333332,False
can11,2032,"[-1437, 0, 0, 0, 418, 10121, -10111]","[0, 0, 21178, 0, 0, -10121, 10127]","[0.12516666666666665, 0.0, 1.2218888888888888, 0.0, 0.06855555555555555, 1.1245555555555555, 1.1252222222222223]",7,M02032,"[0, 3208, 0, 740, 0, 0, 0]",True,"['cruise', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.612833333333333,False
can11,5514,"[0, 0, -1466, 0, 0, 0, 0, 0, 102, 10121, -10097]","[0, 0, 0, 0, 0, 7463, 0, 0, 0, -10121, 10109]","[0, 0.0, 0.1267777777777778, 0.0, 0.0, 0.4599444444444444, 0.0, 0.0, 0.051000000000000004, 1.1245555555555555, 1.1232222222222223]",11,M05514,"[1484, 0, 0, 2678, 0, 0, 2844, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",9.892166666666666,False
can11,325,"[0, 0, 0, 0, 0, 1005, 10121, -10107]","[0, 0, -1001, 0, 0, 0, -10121, 10129]","[0.0, 0.0, 0.10094444444444445, 0.0, 0.0, 0.10116666666666667, 1.1245555555555555, 1.1254444444444445]",8,M00325,"[5191, 0, 0, 2715, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.35811111111111,False
can11,4700,"[0, 0, 0, 0, 968, 10121, -10124]","[0, -32107, 0, 0, 0, -10121, 10128]","[0.0, 1.8290555555555554, 0.0, 0.0, 0.09911111111111111, 1.1245555555555555, 1.1253333333333335]",7,M04700,"[3333, 0, 2845, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.355722222222223,False
can11,5342,"[0, 0, -2533, 0, 0, 0, 0, 382, 10121, -10137]","[0, 0, 0, 0, -14580, 0, 0, 0, -10121, 10119]","[0, 0.0, 0.18605555555555556, 0.0, 0.8553333333333334, 0.0, 0.0, 0.06655555555555556, 1.1245555555555555, 1.1263333333333334]",10,M05342,"[373, 0, 0, 2773, 0, 3424, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",9.9295,False
can11,5370,"[-3122, 0, 0, 0, 0, 0, -638, 10121, -10118]","[0, 0, 0, -6438, 0, 0, 0, -10121, 10120]","[0.21877777777777774, 0.0, 0.0, 0.40299999999999997, 0.0, 0.0, 0.0807777777777778, 1.1245555555555555, 1.1244444444444444]",9,M05370,"[0, 4406, 0, 0, 2596, 0, 0, 0, 0]",True,"['cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",9.953666666666667,False
can11,4181,"[0, 0, -2721, 0, 0, 0, 12424, 10121, -10120]","[0, 0, 0, 0, 27307, 0, 0, -10121, 10109]","[0, 0.0, 0.19649999999999998, 0.0, 1.5623888888888888, 0.0, 1.3804444444444446, 1.1245555555555555, 1.1244444444444444]",9,M04181,"[992, 0, 0, 2144, 0, 399, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",8.923944444444444,False
can11,5332,"[0, 0, -6593, 0, 0, 0, 10121, -10128]","[0, 0, 0, 0, 0, 11454, -10121, 10116]","[0, 0.0, 0.41161111111111104, 0.0, 0.0, 0.6816666666666666, 1.1245555555555555, 1.1253333333333335]",8,M05332,"[1195, 0, 0, 2409, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']",6.947333333333333,False
can11,2892,"[-4622, 0, 0, 0, 0, 724, 10121, -10121]","[0, 0, -17746, 0, 0, 0, -10121, 10124]","[0.30211111111111105, 0.0, 1.0312222222222223, 0.0, 0.0, 0.08555555555555555, 1.1245555555555555, 1.124888888888889]",8,M02892,"[0, 3031, 0, 3655, 0, 0, 0, 0]",True,"['cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.353666666666665,False
can11,5381,"[-5708, 0, 0, 0, 0, 0, -2148, 10121, -10110]","[0, 0, 0, -9927, 0, 0, 0, -10121, 10135]","[0.6342222222222222, 0.0, 0.0, 0.5968333333333333, 0.0, 0.0, 0.16466666666666668, 1.1245555555555555, 1.126111111111111]",9,M05381,"[0, 4063, 0, 0, 2439, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.148555555555554,False
can11,2067,"[0, 0, -6044, 0, 0, 0, 0, 0, 4211, 10121, -10106]","[0, 0, 0, 0, 0, -12423, 0, 0, 0, -10121, 10125]","[0, 0.0, 0.3811111111111111, 0.0, 0.0, 0.7354999999999999, 0.0, 0.0, 0.27927777777777774, 1.1245555555555555, 1.125]",11,M02067,"[765, 0, 0, 3408, 0, 0, 2534, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.353388888888889,False
can11,4587,"[0, 0, 0, 0, 4864, 10121, -10113]","[0, 0, 10436, 0, 0, -10121, 10107]","[0.0, 0.0, 0.6251111111111111, 0.0, 0.31555555555555553, 1.1245555555555555, 1.1236666666666668]",7,M04587,"[4667, 0, 0, 2, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.8582777777777775,False
can11,4612,"[0, 0, -5553, 0, 0, 0, 0, 0, 4070, 10121, -10126]","[0, 0, 0, 0, 0, -8918, 0, 0, 0, -10121, 10109]","[0, 0.0, 0.3538333333333333, 0.0, 0.0, 0.5407777777777777, 0.0, 0.0, 0.27144444444444443, 1.1245555555555555, 1.1251111111111112]",11,M04612,"[1260, 0, 0, 3113, 0, 0, 2566, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.354333333333333,False
can11,4936,"[0, 0, -2730, 0, 0, 0, 1971, 10121, -10123]","[0, 0, 0, 0, 28772, 0, 0, -10121, 10123]","[0, 0.0, 0.19699999999999998, 0.0, 1.6437777777777778, 0.0, 0.1548333333333333, 1.1245555555555555, 1.1247777777777779]",9,M04936,"[795, 0, 0, 2340, 0, 318, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.698666666666666,False
can11,5495,"[0, 0, -6304, 0, 0, 0, 0, -6571, 10121, -10116]","[0, 0, 0, 0, 0, 15392, 0, 0, -10121, 10115]","[0, 0.0, 0.3955555555555555, 0.0, 0.0, 0.9004444444444445, 0.0, 0.7301111111111112, 1.1245555555555555, 1.124]",10,M05495,"[1219, 0, 0, 2764, 0, 0, 15, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",8.273166666666667,False
can13,2541,"[0, 0, 0, 0, 7647, 10121, -10125]","[0, 0, 3592, 0, 0, -10121, 10123]","[0.0, 0.0, 0.24488888888888885, 0.0, 0.4701666666666666, 1.1245555555555555, 1.125]",7,M02541,"[5041, 0, 0, 8, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",8.014222222222221,False
can11,5298,"[0, 0, -1385, 0, 0, 0, 0, 0, 1114, 10121, -10111]","[0, 0, 0, 0, 0, -2836, 0, 0, 0, -10121, 10129]","[0, 0.0, 0.12227777777777778, 0.0, 0.0, 0.20288888888888887, 0.0, 0.0, 0.10722222222222222, 1.1245555555555555, 1.1254444444444445]",11,M05298,"[249, 0, 0, 4719, 0, 0, 2704, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",10.355055555555555,False
