busid,canid,motor_steps_P,motor_steps_T,move_time,nrows,posid,postpause,required,speed_mode_P,speed_mode_T,total_time,failed_to_send
can10,5351,"[0, 0, -7116, 0, 0, 0, 0, 0, 3468, 10121, -10104]","[0, 0, 0, 0, 0, 5587, 0, 0, 0, -10121, 10115]","[0, 0.0, 0.44066666666666665, 0.0, 0.0, 0.35572222222222216, 0.0, 0.0, 0.23800000000000002, 1.1245555555555555, 1.123888888888889]",11,M05351,"[442, 0, 0, 1544, 0, 0, 3472, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.7405,False
can10,4793,"[0, 0, 0, 0, 2228, 10121, -10127]","[0, 0, -11475, 0, 0, -10121, 10106]","[0.0, 0.0, 0.6828333333333334, 0.0, 0.16911111111111113, 1.1245555555555555, 1.1252222222222223]",7,M04793,"[2379, 0, 0, 619, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.099611111111112,False
can10,4737,"[0, 0, -2615, 0, 0, 0, 0, -2262, 10121, -10138]","[0, 0, 0, 0, 0, -4954, 0, 0, -10121, 10127]","[0, 0.0, 0.1906111111111111, 0.0, 0.0, 0.32055555555555554, 0.0, 0.17099999999999999, 1.1245555555555555, 1.1264444444444446]",10,M04737,"[1023, 0, 0, 2140, 0, 0, 7, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.102722222222222,False
can10,4680,"[0, 0, 0, 0, 6097, 10121, -10120]","[0, 0, -16754, 0, 0, -10121, 10116]","[0.0, 0.0, 0.9761111111111112, 0.0, 0.38405555555555554, 1.1245555555555555, 1.1244444444444444]",7,M04680,"[2697, 0, 0, 8, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.313777777777778,False
can10,4681,"[0, 0, -2341, 0, 0, 0, 0, 5590, 10121, -10098]","[0, 0, 0, 0, 0, 2130, 0, 0, -10121, 10137]","[0, 0.0, 0.17538888888888887, 0.0, 0.0, 0.16366666666666665, 0.0, 0.35588888888888887, 1.1245555555555555, 1.1263333333333334]",10,M04681,"[365, 0, 0, 2113, 0, 0, 863, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.2875,False
can11,5068,"[0, 0, -3182, 0, 0, 0, 0, 0, 2974, 10121, -10123]","[0, 0, 0, 0, 0, 10010, 0, 0, 0, -10121, 10131]","[0, 0.0, 0.22211111111111106, 0.0, 0.0, 0.6014444444444444, 0.0, 0.0, 0.21055555555555555, 1.1245555555555555, 1.1256666666666666]",11,M05068,"[930, 0, 0, 1878, 0, 0, 2508, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.600999999999999,False
can11,4384,"[0, 0, -2752, 0, 0, 0, 2195, 10121, -10093]","[0, 0, 0, 0, -25866, 0, 0, -10121, 10125]","[0, 0.0, 0.19822222222222224, 0.0, 1.4823333333333333, 0.0, 0.16727777777777778, 1.1245555555555555, 1.125]",9,M04384,"[627, 0, 0, 859, 0, 514, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.097555555555555,False
can10,5047,"[0, 0, 0, 0, 1282, 10121, -10106]","[0, 0, 16840, 0, 0, -10121, 10137]","[0.0, 0.0, 0.9808888888888889, 0.0, 0.11655555555555555, 1.1245555555555555, 1.1263333333333334]",7,M05047,"[2700, 0, 0, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.048166666666667,False
can10,4731,"[0, 0, -739, 0, 0, 0, 0, 0, -2460, 0, 10121, -10130]","[0, 0, 0, 0, -23267, 0, -4704, 0, 0, 4704, -10121, 10121]","[0, 0.0, 0.08638888888888889, 0.0, 1.3379444444444444, 0.0, 0.30666666666666664, 0.0, 0.182, 0.30666666666666664, 1.1245555555555555, 1.1255555555555556]",12,M04731,"[1543, 0, 0, 54, 0, 659, 2625, 0, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'cruise', 'creep', 'creep', 'cruise', 'creep', 'creep']",9.351666666666667,False
can10,4291,"[-2486, 0, 0, 0, 0, 5715, 0, 10121, -10122]","[0, 0, 3275, 0, 4704, 0, -4704, -10121, 10125]","[0.1834444444444444, 0.0, 0.22727777777777777, 0.0, 0.30666666666666664, 0.36283333333333334, 0.30666666666666664, 1.1245555555555555, 1.125]",9,M04291,"[0, 1501, 0, 1769, 2665, 0, 0, 0, 0]",True,"['cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'cruise', 'creep', 'cruise', 'creep', 'creep']",9.571944444444444,False
can11,5489,"[-4315, 0, 0, 0, 0, 0, 0, 4922, 10121, -10145]","[0, 0, 0, -17032, 0, -1176, 1177, 0, -10121, 10100]","[0.28505555555555556, 0.0, 0.0, 0.9915555555555556, 0.0, 0.11066666666666668, 0.11072222222222222, 0.3187777777777777, 1.1245555555555555, 1.1272222222222221]",10,M05489,"[0, 2403, 0, 0, 1, 697, 0, 0, 0, 0]",True,"['cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'cruise', 'creep', 'cruise', 'cruise', 'creep', 'creep', 'creep']",7.169666666666666,False
can11,4931,"[0, 0, 0, 0, 0, 11010, 10121, -10135]","[0, 0, -7687, 0, 0, 0, -10121, 10108]","[0.0, 0.0, 0.47238888888888886, 0.0, 0.0, 0.657, 1.1245555555555555, 1.126111111111111]",8,M04931,"[3207, 0, 0, 112, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",6.699111111111112,False
can11,3183,"[0, 0, -1714, 0, 0, 0, 0, -1404, 10121, -10136]","[0, 0, 0, 0, -4683, 0, 0, 0, -10121, 10105]","[0, 0.0, 0.14055555555555554, 0.0, 0.3055, 0.0, 0.0, 0.12333333333333334, 1.1245555555555555, 1.1262222222222222]",10,M03183,"[311, 0, 0, 1232, 0, 4371, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.734666666666666,False
can10,4645,"[0, 0, 0, 0, 14278, 10121, -10121]","[0, 0, -10819, 0, 0, -10121, 10115]","[0.0, 0.0, 0.6463888888888889, 0.0, 1.5864444444444445, 1.1245555555555555, 1.1245555555555555]",7,M04645,"[3031, 0, 0, 3, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",7.516277777777778,False
can10,5346,"[0, 0, 0, 0, 6533, 10121, -10136]","[0, 0, -2329, 0, 0, -10121, 10134]","[0.0, 0.0, 0.17472222222222222, 0.0, 0.40827777777777774, 1.1245555555555555, 1.1262222222222222]",7,M05346,"[3503, 0, 0, 3, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.339777777777778,False
can11,4040,"[0, 0, 0, 0, 6553, 10121, -10120]","[0, 0, -11257, 0, 0, -10121, 10123]","[0.0, 0.0, 0.6707222222222222, 0.0, 0.40938888888888886, 1.1245555555555555, 1.1247777777777779]",7,M04040,"[2360, 0, 0, 650, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.339444444444444,False
can11,5492,"[0, 0, -4534, 0, 0, 0, 0, -5719, 10121, -10094]","[0, 0, 0, 0, 0, 2307, 0, 0, -10121, 10134]","[0, 0.0, 0.2972222222222222, 0.0, 0.0, 0.1735, 0.0, 0.3630555555555556, 1.1245555555555555, 1.1260000000000001]",10,M05492,"[606, 0, 0, 1577, 0, 0, 1027, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.294333333333333,False
can11,2769,"[-7420, 0, 0, 0, 5688, 10121, -10121]","[0, 0, -17013, 0, 0, -10121, 10119]","[0.8244444444444444, 0.0, 0.9904999999999999, 0.0, 0.3613333333333333, 1.1245555555555555, 1.1245555555555555]",7,M02769,"[0, 860, 0, 1006, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.291166666666666,False
can11,3376,"[0, 0, -2004, 0, 0, 0, 6953, 10121, -10104]","[0, 0, 0, 0, -31923, 0, 0, -10121, 10136]","[0, 0.0, 0.15666666666666668, 0.0, 1.8188333333333333, 0.0, 0.43161111111111106, 1.1245555555555555, 1.1262222222222222]",9,M03376,"[1374, 0, 0, 153, 0, 178, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.3631111111111105,False
can11,4968,"[0, 0, -3383, 0, 0, 0, 0, -3126, 10121, -10138]","[0, 0, 0, 0, 0, -10818, 0, 0, -10121, 10106]","[0, 0.0, 0.23327777777777778, 0.0, 0.0, 0.6463333333333334, 0.0, 0.21899999999999997, 1.1245555555555555, 1.1264444444444446]",10,M04968,"[237, 0, 0, 2561, 0, 0, 3, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.150722222222221,False
can11,5290,"[0, 0, -2171, 0, 0, 0, 0, 0, -1520, 10121, -10106]","[0, 0, 0, 0, 0, 392, 0, 0, 0, -10121, 10108]","[0, 0.0, 0.16594444444444442, 0.0, 0.0, 0.06711111111111111, 0.0, 0.0, 0.12977777777777777, 1.1245555555555555, 1.1231111111111112]",11,M05290,"[888, 0, 0, 2559, 0, 0, 2681, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.738388888888888,False
can11,4972,"[0, 0, 0, 0, 6897, 10121, -10108]","[0, 0, -10925, 0, 0, -10121, 10106]","[0.0, 0.0, 0.6522777777777778, 0.0, 0.42849999999999994, 1.1245555555555555, 1.1231111111111112]",7,M04972,"[3025, 0, 0, 3, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.356888888888888,False
can11,5496,"[0, 0, -6012, 0, 0, 0, 0, 0, 2254, 10121, -10127]","[0, 0, 0, 0, 0, 3606, 0, 0, 0, -10121, 10122]","[0, 0.0, 0.3793333333333333, 0.0, 0.0, 0.24566666666666664, 0.0, 0.0, 0.17055555555555554, 1.1245555555555555, 1.1252222222222223]",11,M05496,"[1165, 0, 0, 1510, 0, 0, 2801, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.5215,False
can11,2742,"[0, 0, -3827, 0, 0, 0, 0, 5182, 10121, -10114]","[0, 0, 0, 0, 0, 7107, 0, 0, -10121, 10115]","[0, 0.0, 0.2579444444444444, 0.0, 0.0, 0.44016666666666665, 0.0, 0.3332222222222222, 1.1245555555555555, 1.123888888888889]",10,M02742,"[1374, 0, 0, 504, 0, 0, 1104, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.262388888888889,False
can11,3320,"[0, 0, -2991, 0, 0, 0, 0, -516, 10121, -10122]","[0, 0, 0, 0, 0, 12667, 0, 0, -10121, 10120]","[0, 0.0, 0.21149999999999997, 0.0, 0.0, 0.7490555555555556, 0.0, 0.07400000000000001, 1.1245555555555555, 1.1246666666666667]",10,M03320,"[1365, 0, 0, 1209, 0, 0, 146, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.0039444444444445,False
can11,5054,"[0, 0, 0, 0, 5701, 10121, -10106]","[0, 0, 82, 0, 0, -10121, 10116]","[0.0, 0.0, 0.04988888888888889, 0.0, 0.3620555555555555, 1.1245555555555555, 1.124]",7,M05054,"[3050, 0, 0, 581, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.291333333333333,False
can11,4256,"[0, 0, 0, 0, 0, -111, 10121, -10127]","[0, 0, 8267, 0, 0, 0, -10121, 10115]","[0.0, 0.0, 0.5046111111111111, 0.0, 0.0, 0.051500000000000004, 1.1245555555555555, 1.1252222222222223]",8,M04256,"[2708, 0, 0, 2771, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.284611111111111,False
can11,4673,"[0, 0, 0, 0, 0, 2391, 10121, -10109]","[0, 0, 16946, 0, 0, 0, -10121, 10125]","[0.0, 0.0, 0.9867777777777778, 0.0, 0.0, 0.17816666666666664, 1.1245555555555555, 1.125]",8,M04673,"[2675, 0, 0, 2652, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.740833333333333,False
can11,2237,"[0, 0, 0, 0, 6780, 10121, -10107]","[0, 0, -3516, 0, 0, -10121, 10137]","[0.0, 0.0, 0.24066666666666664, 0.0, 0.422, 1.1245555555555555, 1.1263333333333334]",7,M02237,"[3300, 0, 0, 140, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.353611111111112,False
can11,4530,"[0, 0, 0, 0, 2806, 10121, -10122]","[0, 19134, 0, 0, 0, -10121, 10113]","[0.0, 1.1083333333333334, 0.0, 0.0, 0.2012222222222222, 1.1245555555555555, 1.1246666666666667]",7,M04530,"[1684, 0, 3497, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.740222222222222,False
can11,3516,"[0, 0, -1282, 0, 0, 0, 0, 4780, 10121, -10133]","[0, 0, 0, 0, 0, -8751, 0, 0, -10121, 10130]","[0, 0.0, 0.11655555555555555, 0.0, 0.0, 0.5315, 0.0, 0.5311111111111111, 1.1245555555555555, 1.125888888888889]",10,M03516,"[1107, 0, 0, 1912, 0, 0, 13, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.4622777777777785,False
can11,5057,"[0, 0, 0, 10106, 10121, -10110]","[0, 26592, 0, 0, -10121, 10130]","[0.0, 1.5226666666666666, 0.0, 0.6067777777777777, 1.1245555555555555, 1.1255555555555556]",6,M05057,"[1684, 0, 474, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.537611111111111,False
can11,4137,"[0, 0, -1318, 0, 0, 0, 0, 962, 10121, -10127]","[0, 0, 0, 0, -5216, 0, 0, 0, -10121, 10129]","[0, 0.0, 0.11855555555555555, 0.0, 0.3351111111111111, 0.0, 0.0, 0.09877777777777777, 1.1245555555555555, 1.1254444444444445]",10,M04137,"[1564, 0, 0, 1, 0, 4371, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.738666666666667,False
can11,4947,"[0, 0, 0, 0, 0, -3400, 10121, -10112]","[0, 0, -1823, 0, 0, 0, -10121, 10124]","[0.0, 0.0, 0.14661111111111114, 0.0, 0.0, 0.23422222222222222, 1.1245555555555555, 1.124888888888889]",8,M04947,"[3283, 0, 0, 2826, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.739166666666668,False
can13,4428,"[0, 0, 0, 0, 0, 194, 10121, -10120]","[0, 0, 1146, 0, 0, 0, -10121, 10137]","[0.0, 0.0, 0.109, 0.0, 0.0, 0.05611111111111111, 1.1245555555555555, 1.1263333333333334]",8,M04428,"[2146, 0, 0, 3732, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.293944444444444,False
can11,4974,"[0, 0, -4970, 0, 0, 0, 0, -5032, 10121, -10134]","[0, 0, 0, 0, 0, 10263, 0, 0, -10121, 10109]","[0, 0.0, 0.3214444444444444, 0.0, 0.0, 0.6155, 0.0, 0.32488888888888884, 1.1245555555555555, 1.1260000000000001]",10,M04974,"[689, 0, 0, 2012, 0, 0, 43, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep']",6.256166666666667,False
can11,3732,"[0, 0, -3012, 0, 0, 0, 0, 2181, 10121, -10104]","[0, 0, 0, 0, 17782, 0, 0, 0, -10121, 10130]","[0, 0.0, 0.2126666666666667, 0.0, 1.0332222222222223, 0.0, 0.0, 0.16649999999999998, 1.1245555555555555, 1.1255555555555556]",10,M03732,"[1152, 0, 0, 319, 0, 3378, 0, 0, 0, 0]",True,"['creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'cruise', 'creep', 'creep', 'creep', 'creep', 'creep']",8.512166666666666,False
