busid,canid,motor_steps_P,motor_steps_T,move_time,nrows,posid,postpause,required,speed_mode_P,speed_mode_T,total_time,failed_to_send
can11,8297,"[4234, 10121, -10121]","[-1515, -10121, 10121]","[0.4704444444444445, 1.1245555555555555, 1.1245555555555555]",3,M08297,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.7195555555555555,False
can11,6789,"[271, 10121, -10121]","[-1776, -10121, 10121]","[0.19733333333333336, 1.1245555555555555, 1.1245555555555555]",3,M06789,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.4464444444444444,False
can11,6649,"[-3195, 10121, -10121]","[1437, -10121, 10121]","[0.355, 1.1245555555555555, 1.1245555555555555]",3,M06649,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.604111111111111,False
can11,6788,"[2141, 10121, -10121]","[-3787, -10121, 10121]","[0.4207777777777778, 1.1245555555555555, 1.1245555555555555]",3,M06788,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.669888888888889,False
can11,8035,"[2878, 10121, -10121]","[-1439, -10121, 10121]","[0.31977777777777777, 1.1245555555555555, 1.1245555555555555]",3,M08035,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.568888888888889,False
can11,8248,"[2997, 10121, -10121]","[-1150, -10121, 10121]","[0.33299999999999996, 1.1245555555555555, 1.1245555555555555]",3,M08248,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.582111111111111,False
can11,6548,"[-2225, 10121, -10121]","[4444, -10121, 10121]","[0.4937777777777778, 1.1245555555555555, 1.1245555555555555]",3,M06548,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.742888888888889,False
can13,5736,"[-529, 10121, -10121]","[-1542, -10121, 10121]","[0.17133333333333337, 1.1245555555555555, 1.1245555555555555]",3,M05736,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.4204444444444446,False
can13,8327,"[-1119, 10121, -10121]","[2774, -10121, 10121]","[0.3082222222222223, 1.1245555555555555, 1.1245555555555555]",3,M08327,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.5573333333333332,False
can11,6790,"[0, 0, -848, 10121, -10121]","[0, 0, -1948, -10121, 10121]","[0, 0.0, 0.21644444444444447, 1.1245555555555555, 1.1245555555555555]",5,M06790,"[2472, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.937444444444444,False
can11,6750,"[0, 0, 1050, 10121, -10121]","[0, 0, -1591, -10121, 10121]","[0, 0.0, 0.1767777777777778, 1.1245555555555555, 1.1245555555555555]",5,M06750,"[2428, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.853777777777778,False
can11,6787,"[0, 0, 101, 10121, -10121]","[0, 0, 2426, -10121, 10121]","[0, 0.0, 0.2695555555555556, 1.1245555555555555, 1.1245555555555555]",5,M06787,"[2582, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.100777777777777,False
can11,8034,"[-2063, 10121, -10121]","[4084, -10121, 10121]","[0.45377777777777784, 1.1245555555555555, 1.1245555555555555]",3,M08034,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.702888888888889,False
can11,8212,"[2992, 10121, -10121]","[-5654, -10121, 10121]","[0.6282222222222222, 1.1245555555555555, 1.1245555555555555]",3,M08212,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.8773333333333335,False
can11,8332,"[0, 0, 354, 10121, -10121]","[0, 0, -695, -10121, 10121]","[0, 0.0, 0.07722222222222222, 1.1245555555555555, 1.1245555555555555]",5,M08332,"[2763, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.089777777777778,False
can13,5602,"[0, 0, -837, 10121, -10121]","[0, 0, 1471, -10121, 10121]","[0, 0.0, 0.16344444444444445, 1.1245555555555555, 1.1245555555555555]",5,M05602,"[2416, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.828444444444444,False
can13,8291,"[3315, 10121, -10121]","[-1133, -10121, 10121]","[0.36833333333333335, 1.1245555555555555, 1.1245555555555555]",3,M08291,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.6174444444444447,False
can13,5554,"[4830, 10121, -10121]","[-4086, -10121, 10121]","[0.5366666666666666, 1.1245555555555555, 1.1245555555555555]",3,M05554,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.7857777777777777,False
can11,6785,"[222, 10121, -10121]","[-5438, -10121, 10121]","[0.6042222222222223, 1.1245555555555555, 1.1245555555555555]",3,M06785,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.8533333333333335,False
can11,6600,"[0, 0, -2138, 10121, -10121]","[0, 0, -1433, -10121, 10121]","[0, 0.0, 0.23755555555555558, 1.1245555555555555, 1.1245555555555555]",5,M06600,"[2516, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.002222222222222,False
can11,2015,"[0, 0, -980, 10121, -10121]","[0, 0, -910, -10121, 10121]","[0, 0.0, 0.10888888888888888, 1.1245555555555555, 1.1245555555555555]",5,M02015,"[2743, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.100888888888889,False
can11,8309,"[2484, 10121, -10121]","[5228, -10121, 10121]","[0.580888888888889, 1.1245555555555555, 1.1245555555555555]",3,M08309,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.83,False
can11,8304,"[521, 10121, -10121]","[-6309, -10121, 10121]","[0.7010000000000001, 1.1245555555555555, 1.1245555555555555]",3,M08304,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.950111111111111,False
can11,6549,"[0, 0, 1043, 10121, -10121]","[0, 0, 217, -10121, 10121]","[0, 0.0, 0.1158888888888889, 1.1245555555555555, 1.1245555555555555]",5,M06549,"[2365, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.73,False
can13,5588,"[0, 0, -819, 10121, -10121]","[0, 0, -36, -10121, 10121]","[0, 0.0, 0.09100000000000001, 1.1245555555555555, 1.1245555555555555]",5,M05588,"[2761, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.100888888888889,False
can13,4622,"[-3235, 10121, -10121]","[2956, -10121, 10121]","[0.35944444444444446, 1.1245555555555555, 1.1245555555555555]",3,M04622,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.6085555555555553,False
can13,6659,"[0, 0, -2683, 10121, -10121]","[0, 0, 657, -10121, 10121]","[0, 0.0, 0.2981111111111111, 1.1245555555555555, 1.1245555555555555]",5,M06659,"[2550, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.096777777777778,False
can11,4299,"[1710, 10121, -10121]","[-1829, -10121, 10121]","[0.20322222222222222, 1.1245555555555555, 1.1245555555555555]",3,M04299,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.4523333333333333,False
can11,8307,"[0, 0, -1370, 10121, -10121]","[0, 0, 1681, -10121, 10121]","[0, 0.0, 0.1867777777777778, 1.1245555555555555, 1.1245555555555555]",5,M08307,"[2437, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.873111111111111,False
can11,8288,"[0, 0, 1112, 10121, -10121]","[0, 0, 210, -10121, 10121]","[0, 0.0, 0.12355555555555556, 1.1245555555555555, 1.1245555555555555]",5,M08288,"[2373, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.745888888888889,False
can11,8301,"[-5721, 10121, -10121]","[3074, -10121, 10121]","[0.6356666666666667, 1.1245555555555555, 1.1245555555555555]",3,M08301,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.884777777777778,False
can13,5582,"[2445, 10121, -10121]","[-4104, -10121, 10121]","[0.456, 1.1245555555555555, 1.1245555555555555]",3,M05582,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.705111111111111,False
can13,8216,"[0, 0, 2187, 10121, -10121]","[0, 0, -773, -10121, 10121]","[0, 0.0, 0.24300000000000002, 1.1245555555555555, 1.1245555555555555]",5,M08216,"[2609, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.101444444444445,False
can13,6658,"[0, 0, 1918, 10121, -10121]","[0, 0, 334, -10121, 10121]","[0, 0.0, 0.2131111111111111, 1.1245555555555555, 1.1245555555555555]",5,M06658,"[2640, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.102,False
can13,7872,"[-4117, 10121, -10121]","[1926, -10121, 10121]","[0.4574444444444445, 1.1245555555555555, 1.1245555555555555]",3,M07872,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.7065555555555556,False
can13,5761,"[-5168, 10121, -10121]","[1796, -10121, 10121]","[0.5742222222222223, 1.1245555555555555, 1.1245555555555555]",3,M05761,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.8233333333333333,False
can11,6540,"[-5658, 10121, -10121]","[3264, -10121, 10121]","[0.6286666666666667, 1.1245555555555555, 1.1245555555555555]",3,M06540,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.8777777777777778,False
can11,7495,"[0, 0, 1625, 10121, -10121]","[0, 0, -1522, -10121, 10121]","[0, 0.0, 0.18055555555555555, 1.1245555555555555, 1.1245555555555555]",5,M07495,"[2434, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.863666666666667,False
can11,8250,"[3516, 10121, -10121]","[-2112, -10121, 10121]","[0.3906666666666667, 1.1245555555555555, 1.1245555555555555]",3,M08250,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.639777777777778,False
can13,5581,"[0, 0, 724, 10121, -10121]","[0, 0, -1829, -10121, 10121]","[0, 0.0, 0.20322222222222222, 1.1245555555555555, 1.1245555555555555]",5,M05581,"[2454, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.9062222222222225,False
can13,8086,"[347, 10121, -10121]","[-1106, -10121, 10121]","[0.1228888888888889, 1.1245555555555555, 1.1245555555555555]",3,M08086,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.372,False
can13,4602,"[-1092, 10121, -10121]","[7734, -10121, 10121]","[0.8593333333333334, 1.1245555555555555, 1.1245555555555555]",3,M04602,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",3.1084444444444443,False
can13,6653,"[-4079, 10121, -10121]","[1741, -10121, 10121]","[0.45322222222222225, 1.1245555555555555, 1.1245555555555555]",3,M06653,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.7023333333333333,False
can13,7887,"[0, 0, -2643, 10121, -10121]","[0, 0, -993, -10121, 10121]","[0, 0.0, 0.2936666666666667, 1.1245555555555555, 1.1245555555555555]",5,M07887,"[2558, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.100333333333333,False
can13,7870,"[0, 0, 716, 10121, -10121]","[0, 0, -2083, -10121, 10121]","[0, 0.0, 0.23144444444444445, 1.1245555555555555, 1.1245555555555555]",5,M07870,"[2617, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.097777777777777,False
can13,6684,"[-2772, 10121, -10121]","[1015, -10121, 10121]","[0.308, 1.1245555555555555, 1.1245555555555555]",3,M06684,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.5571111111111113,False
can13,6681,"[0, 0, 1290, 10121, -10121]","[0, 0, 2306, -10121, 10121]","[0, 0.0, 0.25622222222222224, 1.1245555555555555, 1.1245555555555555]",5,M06681,"[2589, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.094555555555556,False
can11,7086,"[-1106, 10121, -10121]","[3994, -10121, 10121]","[0.4437777777777778, 1.1245555555555555, 1.1245555555555555]",3,M07086,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.6928888888888887,False
can11,6170,"[0, 0, 1815, 10121, -10121]","[0, 0, -608, -10121, 10121]","[0, 0.0, 0.20166666666666666, 1.1245555555555555, 1.1245555555555555]",5,M06170,"[2651, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.1018888888888885,False
can13,8082,"[446, 10121, -10121]","[-2776, -10121, 10121]","[0.30844444444444447, 1.1245555555555555, 1.1245555555555555]",3,M08082,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.5575555555555556,False
can13,8329,"[0, 0, 1368, 10121, -10121]","[0, 0, -684, -10121, 10121]","[0, 0.0, 0.15200000000000002, 1.1245555555555555, 1.1245555555555555]",5,M08329,"[2404, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.805555555555555,False
can13,7883,"[0, 0, -1418, 10121, -10121]","[0, 0, 1365, -10121, 10121]","[0, 0.0, 0.15755555555555556, 1.1245555555555555, 1.1245555555555555]",5,M07883,"[2693, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.099555555555555,False
can13,7882,"[0, 0, -378, 10121, -10121]","[0, 0, 1767, -10121, 10121]","[0, 0.0, 0.19633333333333336, 1.1245555555555555, 1.1245555555555555]",5,M07882,"[2446, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.8918888888888885,False
can13,5765,"[0, 0, 1997, 10121, -10121]","[0, 0, -1786, -10121, 10121]","[0, 0.0, 0.2218888888888889, 1.1245555555555555, 1.1245555555555555]",5,M05765,"[2631, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.102,False
can13,8177,"[0, 0, -226, 10121, -10121]","[0, 0, 1615, -10121, 10121]","[0, 0.0, 0.17944444444444443, 1.1245555555555555, 1.1245555555555555]",5,M08177,"[2429, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.857666666666667,False
can13,8336,"[0, 0, 937, 10121, -10121]","[0, 0, 793, -10121, 10121]","[0, 0.0, 0.10411111111111111, 1.1245555555555555, 1.1245555555555555]",5,M08336,"[2363, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.715999999999999,False
can11,6165,"[-295, 10121, -10121]","[-1673, -10121, 10121]","[0.1858888888888889, 1.1245555555555555, 1.1245555555555555]",3,M06165,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.435,False
can12,5756,"[1860, 10121, -10121]","[725, -10121, 10121]","[0.20666666666666667, 1.1245555555555555, 1.1245555555555555]",3,M05756,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.4557777777777776,False
can12,6424,"[212, 10121, -10121]","[1873, -10121, 10121]","[0.20811111111111114, 1.1245555555555555, 1.1245555555555555]",3,M06424,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.457222222222222,False
can13,8328,"[0, 0, -1535, 10121, -10121]","[0, 0, 89, -10121, 10121]","[0, 0.0, 0.17055555555555554, 1.1245555555555555, 1.1245555555555555]",5,M08328,"[2420, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.840111111111112,False
can13,6644,"[0, 0, 2671, 10121, -10121]","[0, 0, 833, -10121, 10121]","[0, 0.0, 0.2967777777777778, 1.1245555555555555, 1.1245555555555555]",5,M06644,"[2555, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.101,False
can13,6693,"[2771, 10121, -10121]","[1363, -10121, 10121]","[0.30788888888888893, 1.1245555555555555, 1.1245555555555555]",3,M06693,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.557,False
can13,7881,"[-1271, 10121, -10121]","[-3335, -10121, 10121]","[0.3705555555555556, 1.1245555555555555, 1.1245555555555555]",3,M07881,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.6196666666666664,False
can13,6733,"[783, 10121, -10121]","[-1208, -10121, 10121]","[0.13422222222222224, 1.1245555555555555, 1.1245555555555555]",3,M06733,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.3833333333333333,False
can13,5764,"[-553, 10121, -10121]","[3001, -10121, 10121]","[0.3334444444444445, 1.1245555555555555, 1.1245555555555555]",3,M05764,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.5825555555555555,False
can13,8282,"[149, 10121, -10121]","[3437, -10121, 10121]","[0.38188888888888894, 1.1245555555555555, 1.1245555555555555]",3,M08282,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.6310000000000002,False
can13,6031,"[0, 0, 1665, 10121, -10121]","[0, 0, 391, -10121, 10121]","[0, 0.0, 0.185, 1.1245555555555555, 1.1245555555555555]",5,M06031,"[2435, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.869111111111112,False
can13,6007,"[0, 0, -296, 10121, -10121]","[0, 0, -1584, -10121, 10121]","[0, 0.0, 0.17600000000000002, 1.1245555555555555, 1.1245555555555555]",5,M06007,"[2677, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.1018888888888885,False
can12,5751,"[0, 0, -1086, 10121, -10121]","[0, 0, 260, -10121, 10121]","[0, 0.0, 0.12066666666666667, 1.1245555555555555, 1.1245555555555555]",5,M05751,"[2730, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.09988888888889,False
can12,6134,"[0, 0, -1453, 10121, -10121]","[0, 0, 2440, -10121, 10121]","[0, 0.0, 0.27111111111111114, 1.1245555555555555, 1.1245555555555555]",5,M06134,"[2570, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.09,False
can12,5642,"[0, 0, -1731, 10121, -10121]","[0, 0, -1426, -10121, 10121]","[0, 0.0, 0.19233333333333336, 1.1245555555555555, 1.1245555555555555]",5,M05642,"[2658, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.099666666666667,False
can12,5759,"[0, 0, 1063, 10121, -10121]","[0, 0, -251, -10121, 10121]","[0, 0.0, 0.11811111111111113, 1.1245555555555555, 1.1245555555555555]",5,M05759,"[2734, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.100888888888889,False
can13,6692,"[0, 0, 845, 10121, -10121]","[0, 0, -1251, -10121, 10121]","[0, 0.0, 0.139, 1.1245555555555555, 1.1245555555555555]",5,M06692,"[2702, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.090444444444444,False
can13,7889,"[0, 0, 2279, 10121, -10121]","[0, 0, -300, -10121, 10121]","[0, 0.0, 0.25322222222222224, 1.1245555555555555, 1.1245555555555555]",5,M07889,"[2600, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.102111111111111,False
can13,7880,"[0, 0, -1463, 10121, -10121]","[0, 0, 2157, -10121, 10121]","[0, 0.0, 0.2396666666666667, 1.1245555555555555, 1.1245555555555555]",5,M07880,"[2609, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",5.097333333333333,False
can13,8322,"[0, 0, -1629, 10121, -10121]","[0, 0, 1793, -10121, 10121]","[0, 0.0, 0.19922222222222224, 1.1245555555555555, 1.1245555555555555]",5,M08322,"[2452, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.900666666666666,False
can13,7884,"[-1006, 10121, -10121]","[-1580, -10121, 10121]","[0.17555555555555555, 1.1245555555555555, 1.1245555555555555]",3,M07884,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.4246666666666665,False
can13,6030,"[-315, 10121, -10121]","[-845, -10121, 10121]","[0.09388888888888888, 1.1245555555555555, 1.1245555555555555]",3,M06030,"[0, 0, 0]",True,"['creep', 'creep', 'creep']","['creep', 'creep', 'creep']",2.343,False
can12,4420,"[0, 0, -907, 10121, -10121]","[0, 0, -404, -10121, 10121]","[0, 0.0, 0.10077777777777779, 1.1245555555555555, 1.1245555555555555]",5,M04420,"[2354, 0, 0, 0, 0]",True,"['creep', 'creep', 'creep', 'creep', 'creep']","['creep', 'creep', 'creep', 'creep', 'creep']",4.7042222222222225,False
